BookingID,CustomerID,TurfID,BookingDate,BookingTime,SlotStartTime,SlotEndTime,DurationHours,NumberOfPlayers,SportType,Amount,BookingStatus,BookingChannel,PromoCodeUsed
BKG001808,CUST00270,TURF001,2024-03-16,20:57:35,12:00,13:00,1,10,Basketball,1000,Completed,Walk-in,FIRST50
BKG001809,CUST00767,TURF013,2025-11-25,19:10:17,19:00,20:00,1,19,Badminton,1500,No-Show,Mobile App,SUMMER20
BKG001810,CUST00586,TURF022,2024-11-09,18:03:56,07:00,08:00,1,16,Volleyball,1800,Completed,Phone Call,NONE
BKG001811,CUST02302,TURF034,2025-01-31,19:35:47,06:00,07:00,1,6,Tennis,1200,Pending,Mobile App,NONE
BKG001812,CUST01913,TURF048,2025-08-18,22:21:51,18:00,19:00,1,6,Tennis,1800,Confirmed,Website,NONE
BKG001813,CUST01662,TURF045,2025-07-27,22:43:29,11:00,12:00,1,17,Hockey,2500,Cancelled,Website,NONE
BKG001814,CUST02419,TURF024,2025-02-10,08:32:01,10:00,11:00,1,22,Volleyball,1000,Completed,Mobile App,NONE
BKG001815,CUST02167,TURF005,2024-05-16,02:35:45,09:00,10:00,1,8,Badminton,1200,Confirmed,Website,NONE
BKG001816,CUST02125,TURF006,2026-04-10,03:05:54,14:00,15:00,1,9,Cricket,1500,Confirmed,Walk-in,NONE
BKG001817,CUST00007,TURF028,2024-05-28,00:34:16,15:00,16:00,1,15,Volleyball,1500,Completed,Mobile App,WEEKEND10
BKG001818,CUST01186,TURF018,2024-10-02,13:48:57,13:00,14:00,1,22,Pickleball,1200,Completed,Website,NONE
BKG001819,CUST01272,TURF022,2024-06-10,14:48:26,21:00,22:00,1,21,Volleyball,1800,Completed,Walk-in,NONE
BKG001820,CUST02139,TURF015,2024-08-25,11:06:19,11:00,12:00,1,11,Football,2500,Confirmed,Website,NONE
BKG001821,CUST01094,TURF005,2025-05-13,19:21:18,22:00,23:00,1,6,Badminton,1200,Pending,Mobile App,NONE
BKG001822,CUST00748,TURF020,2025-08-13,00:05:36,14:00,15:00,1,22,Basketball,1500,Confirmed,Walk-in,NONE
BKG001823,CUST02320,TURF035,2024-06-23,20:07:22,18:00,19:00,1,13,Volleyball,800,No-Show,Walk-in,NONE
BKG001824,CUST01928,TURF050,2024-09-30,06:16:56,06:00,07:00,1,12,Badminton,1800,Confirmed,Mobile App,NONE
BKG001825,CUST00618,TURF040,2024-07-27,05:36:16,07:00,08:00,1,19,Basketball,2000,Confirmed,Website,NONE
BKG001826,CUST01797,TURF033,2026-02-26,18:02:49,07:00,08:00,1,10,Badminton,1000,Completed,Mobile App,NONE
BKG001827,CUST02053,TURF008,2025-02-13,18:08:14,13:00,14:00,1,11,Cricket,1000,No-Show,Walk-in,WEEKEND10
BKG001828,CUST00351,TURF036,2026-06-10,01:38:38,15:00,16:00,1,12,Cricket,2500,Cancelled,Phone Call,SUMMER20
BKG001829,CUST00508,TURF050,2025-06-22,15:55:00,16:00,17:00,1,5,Badminton,1800,Cancelled,Website,NONE
BKG001830,CUST00337,TURF043,2025-09-20,06:47:40,10:00,11:00,1,21,Volleyball,1500,Confirmed,Mobile App,NONE
BKG001831,CUST01076,TURF035,2024-10-09,00:02:20,16:00,17:00,1,4,Volleyball,800,No-Show,Phone Call,NONE
BKG001832,CUST01071,TURF050,2024-07-01,08:27:44,15:00,16:00,1,8,Badminton,1800,Completed,Website,NONE
BKG001833,CUST01296,TURF034,2026-06-15,14:21:17,18:00,19:00,1,13,Tennis,1200,Completed,Walk-in,NONE
BKG001834,CUST01163,TURF005,2025-06-07,03:26:10,16:00,17:00,1,21,Badminton,1200,Pending,Phone Call,NONE
BKG001835,CUST02001,TURF025,2025-02-15,15:15:32,14:00,15:00,1,17,Pickleball,2500,Confirmed,Phone Call,NONE
BKG001836,CUST00572,TURF027,2025-12-18,19:25:30,11:00,12:00,1,22,Badminton,1800,No-Show,Website,FIRST50
BKG001837,CUST00927,TURF032,2026-03-14,04:44:55,14:00,15:00,1,16,Cricket,800,Confirmed,Walk-in,FLAT100
BKG001838,CUST01433,TURF040,2025-02-18,17:53:18,10:00,11:00,1,22,Basketball,2000,Completed,Mobile App,NONE
BKG001839,CUST00524,TURF038,2025-09-11,12:59:42,14:00,15:00,1,5,Tennis,800,Confirmed,Website,NONE
BKG001840,CUST02047,TURF034,2026-01-28,12:20:08,14:00,15:00,1,15,Tennis,1200,Confirmed,Mobile App,FIRST50
BKG001841,CUST00669,TURF013,2024-02-04,23:12:23,18:00,19:00,1,5,Badminton,1500,Confirmed,Walk-in,NONE
BKG001842,CUST01191,TURF020,2025-08-15,23:07:03,11:00,12:00,1,5,Basketball,1500,No-Show,Mobile App,WEEKEND10
BKG001843,CUST01235,TURF015,2026-01-27,12:54:12,21:00,22:00,1,9,Football,2500,Confirmed,Walk-in,NONE
BKG001844,CUST01756,TURF042,2025-10-24,07:42:25,11:00,12:00,1,17,Badminton,1500,Confirmed,Website,NONE
BKG001845,CUST01322,TURF035,2024-12-06,08:06:47,14:00,15:00,1,13,Volleyball,800,Completed,Walk-in,NONE
BKG001846,CUST00799,TURF021,2024-05-30,21:21:16,19:00,20:00,1,6,Tennis,2500,Completed,Walk-in,NONE
BKG001847,CUST01252,TURF007,2024-04-09,19:47:56,08:00,09:00,1,15,Pickleball,1500,Cancelled,Phone Call,FLAT100
BKG001848,CUST01641,TURF008,2024-12-01,07:29:16,15:00,16:00,1,12,Cricket,1000,Pending,Mobile App,WEEKEND10
BKG001849,CUST01244,TURF016,2025-09-08,22:20:49,20:00,21:00,1,10,Cricket,2000,No-Show,Walk-in,NONE
BKG001850,CUST01775,TURF035,2024-10-07,01:33:06,12:00,13:00,1,19,Volleyball,800,Completed,Mobile App,NONE
BKG001851,CUST02038,TURF037,2025-12-10,00:45:26,21:00,22:00,1,12,Tennis,1500,Confirmed,Phone Call,NONE
BKG001852,CUST00811,TURF044,2025-07-12,19:02:21,21:00,22:00,1,13,Hockey,1000,Cancelled,Mobile App,NONE
BKG001853,CUST00065,TURF045,2024-06-10,21:58:30,11:00,12:00,1,19,Hockey,2500,Cancelled,Phone Call,NONE
BKG001854,CUST01772,TURF040,2024-11-28,15:54:25,14:00,15:00,1,12,Basketball,2000,Completed,Phone Call,FIRST50
BKG001855,CUST00775,TURF038,2025-03-31,00:52:32,18:00,19:00,1,16,Tennis,800,Confirmed,Phone Call,NONE
BKG001856,CUST01054,TURF004,2024-09-24,03:59:36,17:00,18:00,1,15,Football,1000,Confirmed,Mobile App,NONE
BKG001857,CUST00095,TURF031,2025-09-25,03:55:23,17:00,18:00,1,14,Football,2000,Confirmed,Mobile App,WEEKEND10
BKG001858,CUST02457,TURF029,2024-04-26,10:36:43,20:00,21:00,1,19,Pickleball,2000,Completed,Website,NONE
BKG001859,CUST01560,TURF005,2024-09-02,03:15:03,13:00,14:00,1,5,Badminton,1200,Completed,Mobile App,FLAT100
BKG001860,CUST01941,TURF021,2025-01-21,23:07:52,10:00,11:00,1,18,Tennis,2500,Confirmed,Walk-in,NONE
BKG001861,CUST01193,TURF038,2026-03-20,19:33:12,21:00,22:00,1,4,Tennis,800,Confirmed,Walk-in,NONE
BKG001862,CUST00537,TURF029,2025-09-07,07:56:40,14:00,15:00,1,17,Pickleball,2000,Completed,Walk-in,NONE
BKG001863,CUST00728,TURF006,2025-02-19,12:47:28,12:00,13:00,1,10,Cricket,1500,Confirmed,Mobile App,FIRST50
BKG001864,CUST02015,TURF033,2024-12-03,09:19:28,09:00,10:00,1,20,Badminton,1000,Confirmed,Phone Call,NONE
BKG001865,CUST00180,TURF021,2025-12-02,07:59:10,12:00,13:00,1,21,Tennis,2500,Pending,Mobile App,WEEKEND10
BKG001866,CUST00379,TURF001,2024-10-26,21:32:40,15:00,16:00,1,8,Basketball,1000,Confirmed,Walk-in,NONE
BKG001867,CUST00015,TURF004,2024-12-03,14:27:13,11:00,12:00,1,17,Football,1000,Completed,Mobile App,NONE
BKG001868,CUST01924,TURF014,2026-04-09,06:58:31,11:00,12:00,1,6,Basketball,1500,Cancelled,Phone Call,FLAT100
BKG001869,CUST00115,TURF027,2026-04-12,12:29:43,20:00,21:00,1,17,Badminton,1800,No-Show,Mobile App,FLAT100
BKG001870,CUST02028,TURF014,2024-05-19,06:21:56,20:00,21:00,1,7,Basketball,1500,No-Show,Walk-in,SUMMER20
BKG001871,CUST02056,TURF020,2024-04-27,02:17:37,12:00,13:00,1,4,Basketball,1500,Completed,Website,SUMMER20
BKG001872,CUST01005,TURF010,2025-09-13,13:22:45,10:00,11:00,1,21,Pickleball,2500,Completed,Mobile App,FIRST50
BKG001873,CUST00508,TURF022,2024-11-16,03:46:39,10:00,11:00,1,5,Volleyball,1800,No-Show,Mobile App,NONE
BKG001874,CUST01482,TURF027,2025-03-28,20:37:44,16:00,17:00,1,11,Badminton,1800,Confirmed,Walk-in,FIRST50
BKG001875,CUST01902,TURF009,2025-01-12,17:05:36,12:00,13:00,1,4,Badminton,1000,Cancelled,Mobile App,FIRST50
BKG001876,CUST01333,TURF048,2024-02-08,07:39:42,15:00,16:00,1,9,Tennis,1800,Completed,Mobile App,NONE
BKG001877,CUST01285,TURF027,2025-03-27,07:20:26,19:00,20:00,1,17,Badminton,1800,Confirmed,Mobile App,NONE
BKG001878,CUST02355,TURF013,2024-03-18,12:12:11,09:00,10:00,1,16,Badminton,1500,Completed,Walk-in,NONE
BKG001879,CUST01048,TURF006,2025-11-23,07:13:18,12:00,13:00,1,19,Cricket,1500,Completed,Phone Call,NONE
BKG001880,CUST01988,TURF045,2024-10-18,07:50:13,17:00,18:00,1,6,Hockey,2500,No-Show,Website,FIRST50
BKG001881,CUST00511,TURF037,2024-01-25,15:29:32,10:00,11:00,1,4,Tennis,1500,Confirmed,Walk-in,NONE
BKG001882,CUST01866,TURF015,2025-07-05,03:28:33,21:00,22:00,1,11,Football,2500,Completed,Phone Call,NONE
BKG001883,CUST01819,TURF041,2024-02-24,10:24:09,14:00,15:00,1,7,Volleyball,2000,Completed,Mobile App,WEEKEND10
BKG001884,CUST01107,TURF040,2024-07-31,20:20:16,06:00,07:00,1,22,Basketball,2000,Confirmed,Mobile App,WEEKEND10
BKG001885,CUST01572,TURF027,2024-01-01,15:44:50,17:00,18:00,1,4,Badminton,1800,Cancelled,Walk-in,NONE
BKG001886,CUST00791,TURF042,2026-04-11,13:44:27,09:00,10:00,1,4,Badminton,1500,Confirmed,Website,NONE
BKG001887,CUST00611,TURF018,2024-02-10,03:33:06,16:00,17:00,1,20,Pickleball,1200,Confirmed,Mobile App,NONE
BKG001888,CUST01693,TURF031,2025-08-07,13:42:33,16:00,17:00,1,10,Football,2000,Confirmed,Phone Call,WEEKEND10
BKG001889,CUST02417,TURF023,2026-04-07,05:47:37,16:00,17:00,1,19,Tennis,1500,Confirmed,Phone Call,NONE
BKG001890,CUST02030,TURF011,2026-04-04,02:50:35,06:00,07:00,1,15,Volleyball,2500,Completed,Walk-in,NONE
BKG001891,CUST00713,TURF049,2024-10-16,17:13:54,12:00,13:00,1,14,Tennis,800,Confirmed,Mobile App,NONE
BKG001892,CUST00491,TURF004,2024-08-28,06:26:01,12:00,13:00,1,8,Football,1000,Confirmed,Website,FLAT100
BKG001893,CUST00881,TURF024,2025-01-05,03:22:15,20:00,21:00,1,19,Volleyball,1000,Completed,Website,SUMMER20
BKG001894,CUST01510,TURF045,2024-02-14,08:37:44,16:00,17:00,1,6,Hockey,2500,Cancelled,Walk-in,NONE
BKG001895,CUST01363,TURF020,2025-10-27,12:41:55,22:00,23:00,1,6,Basketball,1500,Completed,Mobile App,NONE
BKG001896,CUST01857,TURF037,2025-07-03,12:11:34,10:00,11:00,1,15,Tennis,1500,Confirmed,Walk-in,FLAT100
BKG001897,CUST00520,TURF037,2024-02-21,19:47:47,18:00,19:00,1,4,Tennis,1500,Completed,Mobile App,NONE
BKG001898,CUST02293,TURF005,2025-03-23,00:22:22,16:00,17:00,1,12,Badminton,1200,No-Show,Walk-in,NONE
BKG001899,CUST01631,TURF021,2026-06-05,12:19:47,18:00,19:00,1,22,Tennis,2500,Completed,Phone Call,NONE
BKG001900,CUST02424,TURF023,2025-08-07,07:01:05,14:00,15:00,1,9,Tennis,1500,Completed,Mobile App,FIRST50
BKG001901,CUST02108,TURF010,2024-09-25,22:41:30,07:00,08:00,1,10,Pickleball,2500,Confirmed,Walk-in,NONE
BKG001902,CUST01309,TURF050,2024-02-10,06:17:31,11:00,12:00,1,4,Badminton,1800,No-Show,Phone Call,NONE
BKG001903,CUST02160,TURF027,2024-08-29,14:31:58,20:00,21:00,1,18,Badminton,1800,Cancelled,Phone Call,NONE
BKG001904,CUST01434,TURF019,2025-07-11,21:08:48,13:00,14:00,1,4,Football,1000,Confirmed,Mobile App,SUMMER20
BKG001905,CUST00003,TURF050,2024-11-07,21:43:14,09:00,10:00,1,7,Badminton,1800,Confirmed,Website,FIRST50
BKG001906,CUST00195,TURF018,2026-06-02,20:19:46,16:00,17:00,1,20,Pickleball,1200,No-Show,Website,NONE
BKG001907,CUST02425,TURF030,2025-08-09,04:56:09,11:00,12:00,1,19,Football,2500,Confirmed,Walk-in,NONE
BKG001908,CUST01786,TURF022,2025-06-03,04:54:47,10:00,11:00,1,5,Volleyball,1800,Completed,Phone Call,WEEKEND10
BKG001909,CUST00657,TURF002,2024-11-14,06:58:53,13:00,14:00,1,17,Basketball,2500,Pending,Website,NONE
BKG001910,CUST01133,TURF040,2026-03-27,10:27:56,07:00,08:00,1,21,Basketball,2000,Completed,Website,NONE
BKG001911,CUST00037,TURF002,2025-12-02,16:49:29,18:00,19:00,1,9,Basketball,2500,Completed,Mobile App,NONE
BKG001912,CUST00391,TURF018,2026-04-29,09:05:21,17:00,18:00,1,14,Pickleball,1200,Completed,Mobile App,FIRST50
BKG001913,CUST00556,TURF009,2024-03-05,22:59:00,19:00,20:00,1,19,Badminton,1000,No-Show,Website,NONE
BKG001914,CUST00797,TURF043,2024-06-03,11:41:06,07:00,08:00,1,9,Volleyball,1500,No-Show,Walk-in,NONE
BKG001915,CUST00734,TURF032,2024-03-16,19:10:11,07:00,08:00,1,20,Cricket,800,Cancelled,Walk-in,SUMMER20
BKG001916,CUST01718,TURF042,2026-04-09,21:48:34,21:00,22:00,1,10,Badminton,1500,No-Show,Website,SUMMER20
BKG001917,CUST00177,TURF011,2024-12-02,15:04:41,10:00,11:00,1,8,Volleyball,2500,Cancelled,Website,WEEKEND10
BKG001918,CUST01815,TURF026,2024-06-09,20:59:05,18:00,19:00,1,14,Basketball,1500,Cancelled,Mobile App,FLAT100
BKG001919,CUST01184,TURF045,2026-05-03,05:36:53,14:00,15:00,1,12,Hockey,2500,Pending,Mobile App,NONE
BKG001920,CUST02070,TURF025,2024-09-09,11:09:01,14:00,15:00,1,19,Pickleball,2500,Completed,Website,NONE
BKG001921,CUST00697,TURF017,2025-09-09,21:49:51,08:00,09:00,1,12,Tennis,1200,Confirmed,Website,NONE
BKG001922,CUST01258,TURF013,2025-07-21,17:59:31,19:00,20:00,1,16,Badminton,1500,Confirmed,Walk-in,NONE
BKG001923,CUST01262,TURF016,2026-03-08,20:55:14,06:00,07:00,1,13,Cricket,2000,Confirmed,Walk-in,NONE
BKG001924,CUST00731,TURF013,2025-11-30,07:48:07,13:00,14:00,1,12,Badminton,1500,Completed,Mobile App,NONE
BKG001925,CUST02487,TURF014,2025-04-12,00:07:48,13:00,14:00,1,4,Basketball,1500,Confirmed,Mobile App,FIRST50
BKG001926,CUST01608,TURF005,2024-04-10,06:25:29,16:00,17:00,1,16,Badminton,1200,Pending,Phone Call,NONE
BKG001927,CUST00397,TURF028,2025-06-04,15:04:30,15:00,16:00,1,5,Volleyball,1500,Completed,Mobile App,NONE
BKG001928,CUST00519,TURF009,2026-02-06,06:06:51,12:00,13:00,1,16,Badminton,1000,Confirmed,Phone Call,NONE
BKG001929,CUST00828,TURF009,2025-07-10,04:09:48,10:00,11:00,1,7,Badminton,1000,Completed,Walk-in,NONE
BKG001930,CUST01561,TURF037,2026-04-09,10:15:25,10:00,11:00,1,20,Tennis,1500,Cancelled,Website,NONE
BKG001931,CUST01552,TURF020,2025-09-14,17:01:17,08:00,09:00,1,4,Basketball,1500,Cancelled,Phone Call,NONE
BKG001932,CUST00727,TURF008,2025-04-23,23:08:55,09:00,10:00,1,7,Cricket,1000,Cancelled,Walk-in,NONE
BKG001933,CUST02474,TURF019,2024-03-16,20:10:47,08:00,09:00,1,18,Football,1000,Completed,Phone Call,NONE
BKG001934,CUST02086,TURF002,2024-07-31,13:01:02,12:00,13:00,1,21,Basketball,2500,Confirmed,Website,NONE
BKG001935,CUST01396,TURF015,2024-08-03,15:52:36,16:00,17:00,1,21,Football,2500,Completed,Phone Call,FIRST50
BKG001936,CUST00624,TURF008,2025-08-31,01:07:01,08:00,09:00,1,9,Cricket,1000,Confirmed,Phone Call,NONE
BKG001937,CUST01791,TURF015,2026-01-11,17:44:24,18:00,19:00,1,9,Football,2500,Completed,Walk-in,NONE
BKG001938,CUST00540,TURF035,2024-05-31,18:54:23,07:00,08:00,1,14,Volleyball,800,Cancelled,Phone Call,FLAT100
BKG001939,CUST01143,TURF014,2024-02-04,10:23:11,08:00,09:00,1,16,Basketball,1500,Completed,Mobile App,NONE
BKG001940,CUST00724,TURF022,2025-05-11,13:27:37,17:00,18:00,1,4,Volleyball,1800,No-Show,Walk-in,NONE
BKG001941,CUST00342,TURF042,2024-02-11,09:44:03,16:00,17:00,1,13,Badminton,1500,Confirmed,Website,NONE
BKG001942,CUST02155,TURF019,2025-07-24,04:18:03,11:00,12:00,1,15,Football,1000,Completed,Walk-in,SUMMER20
BKG001943,CUST01157,TURF022,2024-08-20,09:25:19,20:00,21:00,1,22,Volleyball,1800,Confirmed,Website,NONE
BKG001944,CUST02412,TURF040,2026-06-18,13:08:34,15:00,16:00,1,8,Basketball,2000,Confirmed,Walk-in,WEEKEND10
BKG001945,CUST01073,TURF040,2024-12-25,12:58:49,20:00,21:00,1,11,Basketball,2000,Cancelled,Website,SUMMER20
BKG001946,CUST01465,TURF001,2025-10-31,21:02:28,20:00,21:00,1,8,Basketball,1000,Confirmed,Walk-in,WEEKEND10
BKG001947,CUST00679,TURF019,2026-03-24,22:46:32,15:00,16:00,1,8,Football,1000,Completed,Mobile App,FIRST50
BKG001948,CUST01723,TURF011,2024-11-29,16:59:03,21:00,22:00,1,11,Volleyball,2500,Pending,Walk-in,FLAT100
BKG001949,CUST00668,TURF017,2026-06-09,02:54:50,12:00,13:00,1,6,Tennis,1200,Completed,Walk-in,NONE
BKG001950,CUST02279,TURF026,2025-01-20,15:10:27,20:00,21:00,1,6,Basketball,1500,Confirmed,Phone Call,FLAT100
BKG001951,CUST00808,TURF043,2025-05-26,08:09:46,10:00,11:00,1,20,Volleyball,1500,Completed,Phone Call,NONE
BKG001952,CUST02050,TURF020,2024-05-15,00:10:54,11:00,12:00,1,8,Basketball,1500,Confirmed,Walk-in,SUMMER20
BKG001953,CUST00562,TURF011,2025-12-21,21:02:17,09:00,10:00,1,18,Volleyball,2500,No-Show,Website,NONE
BKG001954,CUST01180,TURF002,2024-03-10,09:45:00,21:00,22:00,1,8,Basketball,2500,Confirmed,Website,FLAT100
BKG001955,CUST01221,TURF037,2024-08-15,22:56:37,06:00,07:00,1,14,Tennis,1500,Confirmed,Mobile App,NONE
BKG001956,CUST00389,TURF024,2024-03-02,10:44:02,21:00,22:00,1,7,Volleyball,1000,Completed,Website,NONE
BKG001957,CUST00294,TURF035,2024-12-09,17:35:04,10:00,11:00,1,20,Volleyball,800,Cancelled,Phone Call,NONE
BKG001958,CUST02290,TURF021,2025-04-17,23:03:18,14:00,15:00,1,4,Tennis,2500,Confirmed,Mobile App,NONE
BKG001959,CUST00479,TURF024,2025-08-23,20:58:07,09:00,10:00,1,5,Volleyball,1000,Completed,Mobile App,NONE
BKG001960,CUST00904,TURF044,2025-07-04,03:14:42,18:00,19:00,1,15,Hockey,1000,Completed,Website,NONE
BKG001961,CUST02025,TURF031,2025-04-28,18:36:20,15:00,16:00,1,4,Football,2000,Completed,Mobile App,NONE
BKG001962,CUST01199,TURF029,2024-04-09,14:05:50,14:00,15:00,1,4,Pickleball,2000,Completed,Website,NONE
BKG001963,CUST00264,TURF019,2024-05-09,11:13:11,20:00,21:00,1,22,Football,1000,Cancelled,Website,FIRST50
BKG001964,CUST01460,TURF027,2024-05-04,20:59:36,18:00,19:00,1,19,Badminton,1800,Completed,Walk-in,SUMMER20
BKG001965,CUST01032,TURF038,2024-12-05,19:48:10,12:00,13:00,1,22,Tennis,800,Confirmed,Mobile App,FIRST50
BKG001966,CUST00396,TURF018,2024-08-14,08:27:22,09:00,10:00,1,18,Pickleball,1200,Completed,Walk-in,NONE
BKG001967,CUST01935,TURF001,2024-06-18,05:48:01,19:00,20:00,1,9,Basketball,1000,Completed,Walk-in,WEEKEND10
BKG001968,CUST00777,TURF020,2025-04-04,00:34:18,19:00,20:00,1,19,Basketball,1500,Completed,Mobile App,FLAT100
BKG001969,CUST01403,TURF028,2025-10-26,20:03:38,19:00,20:00,1,19,Volleyball,1500,Confirmed,Phone Call,NONE
BKG001970,CUST00008,TURF032,2025-05-23,09:24:50,10:00,11:00,1,14,Cricket,800,Cancelled,Phone Call,NONE
BKG001971,CUST02253,TURF024,2024-06-02,15:41:58,06:00,07:00,1,10,Volleyball,1000,Completed,Mobile App,FIRST50
BKG001972,CUST01927,TURF020,2026-01-15,14:01:31,10:00,11:00,1,16,Basketball,1500,Completed,Walk-in,NONE
BKG001973,CUST01626,TURF007,2024-11-08,04:41:50,14:00,15:00,1,12,Pickleball,1500,Confirmed,Phone Call,NONE
BKG001974,CUST00404,TURF035,2026-04-09,19:58:23,10:00,11:00,1,9,Volleyball,800,Completed,Website,NONE
BKG001975,CUST01457,TURF041,2026-01-01,16:33:25,19:00,20:00,1,4,Volleyball,2000,Completed,Walk-in,WEEKEND10
BKG001976,CUST02427,TURF041,2024-12-31,04:36:12,10:00,11:00,1,7,Volleyball,2000,Confirmed,Phone Call,FIRST50
BKG001977,CUST02410,TURF050,2025-11-16,10:44:24,06:00,07:00,1,10,Badminton,1800,Completed,Website,NONE
BKG001978,CUST01967,TURF021,2024-07-10,22:46:46,13:00,14:00,1,14,Tennis,2500,Confirmed,Website,FLAT100
BKG001979,CUST00433,TURF040,2025-11-15,06:23:40,09:00,10:00,1,17,Basketball,2000,Completed,Walk-in,NONE
BKG001980,CUST01760,TURF022,2025-05-28,02:43:40,20:00,21:00,1,22,Volleyball,1800,Confirmed,Phone Call,NONE
BKG001981,CUST02216,TURF003,2025-01-09,07:48:34,07:00,08:00,1,11,Cricket,1000,Confirmed,Mobile App,FLAT100
BKG001982,CUST01091,TURF007,2026-02-09,03:53:16,16:00,17:00,1,14,Pickleball,1500,Completed,Mobile App,NONE
BKG001983,CUST00610,TURF027,2025-04-04,09:53:13,21:00,22:00,1,5,Badminton,1800,No-Show,Website,FLAT100
BKG001984,CUST01253,TURF008,2026-01-08,13:42:54,19:00,20:00,1,8,Cricket,1000,Completed,Mobile App,NONE
BKG001985,CUST00089,TURF031,2026-05-25,14:49:35,07:00,08:00,1,18,Football,2000,Completed,Website,NONE
BKG001986,CUST00345,TURF003,2026-06-17,06:05:40,22:00,23:00,1,10,Cricket,1000,Confirmed,Mobile App,NONE
BKG001987,CUST00950,TURF017,2025-02-21,19:36:50,11:00,12:00,1,20,Tennis,1200,Cancelled,Mobile App,FIRST50
BKG001988,CUST02446,TURF041,2024-11-13,02:48:56,19:00,20:00,1,16,Volleyball,2000,Completed,Phone Call,NONE
BKG001989,CUST00705,TURF003,2025-01-18,22:54:15,12:00,13:00,1,4,Cricket,1000,Cancelled,Website,NONE
BKG001990,CUST01584,TURF006,2024-11-17,13:40:11,09:00,10:00,1,19,Cricket,1500,Confirmed,Phone Call,NONE
BKG001991,CUST01761,TURF014,2026-04-01,00:29:12,14:00,15:00,1,10,Basketball,1500,Confirmed,Walk-in,NONE
BKG001992,CUST00098,TURF005,2024-04-18,12:30:05,14:00,15:00,1,4,Badminton,1200,Completed,Mobile App,WEEKEND10
BKG001993,CUST01376,TURF029,2025-07-16,02:08:03,07:00,08:00,1,13,Pickleball,2000,Confirmed,Website,NONE
BKG001994,CUST01227,TURF028,2025-01-16,20:14:25,18:00,19:00,1,4,Volleyball,1500,No-Show,Walk-in,NONE
BKG001995,CUST00704,TURF012,2026-03-23,05:23:06,15:00,16:00,1,9,Badminton,1000,Completed,Phone Call,WEEKEND10
BKG001996,CUST01344,TURF012,2025-02-10,17:15:21,17:00,18:00,1,13,Badminton,1000,Confirmed,Mobile App,SUMMER20
BKG001997,CUST02056,TURF049,2025-02-07,01:13:04,08:00,09:00,1,19,Tennis,800,Confirmed,Walk-in,FLAT100
BKG001998,CUST02302,TURF029,2024-02-23,03:19:19,08:00,09:00,1,22,Pickleball,2000,Completed,Phone Call,NONE
BKG001999,CUST00109,TURF029,2024-04-08,21:07:58,19:00,20:00,1,7,Pickleball,2000,Completed,Walk-in,NONE
BKG002000,CUST01071,TURF016,2025-02-02,10:32:38,16:00,17:00,1,18,Cricket,2000,Confirmed,Website,WEEKEND10
BKG002001,CUST02137,TURF008,2025-05-31,16:19:07,15:00,16:00,1,18,Cricket,1000,Cancelled,Website,NONE
BKG002002,CUST01892,TURF020,2024-08-24,20:52:45,22:00,23:00,1,5,Basketball,1500,Confirmed,Mobile App,WEEKEND10
BKG002003,CUST00255,TURF018,2024-02-03,22:42:20,21:00,22:00,1,5,Pickleball,1200,Confirmed,Mobile App,WEEKEND10
BKG002004,CUST01095,TURF036,2025-06-16,11:21:50,11:00,12:00,1,22,Cricket,2500,Confirmed,Mobile App,NONE
BKG002005,CUST00252,TURF014,2025-10-01,06:51:07,12:00,13:00,1,10,Basketball,1500,No-Show,Walk-in,NONE
BKG002006,CUST00192,TURF043,2025-12-31,17:27:58,14:00,15:00,1,7,Volleyball,1500,Confirmed,Website,SUMMER20
BKG002007,CUST00532,TURF034,2024-09-29,05:51:19,19:00,20:00,1,5,Tennis,1200,Confirmed,Mobile App,NONE
BKG002008,CUST01464,TURF009,2025-10-01,13:56:07,10:00,11:00,1,16,Badminton,1000,Confirmed,Website,SUMMER20
BKG002009,CUST01926,TURF021,2024-09-01,09:26:52,09:00,10:00,1,13,Tennis,2500,Confirmed,Mobile App,NONE
BKG002010,CUST01342,TURF017,2026-01-24,13:18:31,17:00,18:00,1,4,Tennis,1200,Cancelled,Website,NONE
BKG002011,CUST01916,TURF005,2025-04-28,14:22:09,06:00,07:00,1,12,Badminton,1200,Confirmed,Phone Call,NONE
BKG002012,CUST01232,TURF019,2025-01-04,13:39:21,19:00,20:00,1,6,Football,1000,Completed,Walk-in,WEEKEND10
BKG002013,CUST02350,TURF048,2024-03-22,10:25:29,06:00,07:00,1,9,Tennis,1800,Confirmed,Phone Call,FIRST50
BKG002014,CUST02335,TURF022,2024-02-11,02:12:39,18:00,19:00,1,12,Volleyball,1800,Confirmed,Walk-in,NONE
BKG002015,CUST00945,TURF005,2024-06-22,02:23:58,13:00,14:00,1,22,Badminton,1200,Cancelled,Phone Call,NONE
BKG002016,CUST00682,TURF031,2025-07-15,19:59:14,08:00,09:00,1,7,Football,2000,Confirmed,Phone Call,NONE
BKG002017,CUST00250,TURF020,2025-01-03,10:46:11,17:00,18:00,1,9,Basketball,1500,Cancelled,Mobile App,NONE
BKG002018,CUST00489,TURF036,2026-05-09,09:48:22,18:00,19:00,1,18,Cricket,2500,Completed,Walk-in,NONE
BKG002019,CUST02285,TURF021,2025-09-10,19:24:17,14:00,15:00,1,19,Tennis,2500,Confirmed,Phone Call,SUMMER20
