ReviewID,BookingID,CustomerID,TurfID,Rating,ReviewTag,ReviewDate,WouldRecommend,ResponseFromOwner
REV01323,BKG000351,CUST00838,TURF037,5,Will book again,2024-09-14,Yes,No
REV01324,BKG008380,CUST02004,TURF047,4,Will book again,2024-12-30,Yes,Yes
REV01325,BKG004866,CUST02037,TURF007,3,Clean facility,2025-11-04,No,No
REV01326,BKG002638,CUST00896,TURF021,4,Average experience,2025-11-10,Yes,No
REV01327,BKG004875,CUST01527,TURF050,4,Excellent surface quality,2024-04-26,Yes,Yes
REV01328,BKG002120,CUST02168,TURF018,4,Average experience,2025-01-16,Yes,No
REV01329,BKG003416,CUST01022,TURF046,5,Poor lighting,2025-02-15,Yes,Yes
REV01330,BKG006320,CUST00037,TURF013,5,Value for money,2025-02-15,Yes,No
REV01331,BKG006705,CUST00025,TURF003,5,Poor lighting,2025-12-30,Yes,No
REV01332,BKG003595,CUST01035,TURF032,1,Crowded,2026-04-13,Yes,Yes
REV01333,BKG007392,CUST01332,TURF030,4,Value for money,2025-04-14,Yes,No
REV01334,BKG007106,CUST01217,TURF044,4,Great experience,2025-09-24,Yes,No
REV01335,BKG002780,CUST02265,TURF035,5,Great experience,2024-01-24,Yes,No
REV01336,BKG006659,CUST01667,TURF013,3,Crowded,2025-03-06,Yes,No
REV01337,BKG007558,CUST00149,TURF018,5,Value for money,2024-09-21,Yes,No
REV01338,BKG003632,CUST00644,TURF026,4,Great experience,2026-05-30,Yes,No
REV01339,BKG007229,CUST00796,TURF011,4,Well maintained,2025-12-30,Yes,No
REV01340,BKG008230,CUST01889,TURF016,5,Average experience,2025-03-10,Yes,No
REV01341,BKG005012,CUST00874,TURF018,3,Clean facility,2025-12-29,Yes,No
REV01342,BKG008715,CUST00148,TURF009,5,Poor lighting,2025-10-24,Yes,No
REV01343,BKG005298,CUST02263,TURF024,3,Well maintained,2026-01-24,No,No
REV01344,BKG002183,CUST02425,TURF033,4,Friendly staff,2024-09-25,Yes,No
REV01345,BKG001366,CUST01090,TURF021,5,Poor lighting,2024-09-11,Yes,No
REV01346,BKG007545,CUST00301,TURF003,4,Crowded,2025-04-29,Yes,No
REV01347,BKG000676,CUST00850,TURF033,5,Crowded,2024-06-26,Yes,No
REV01348,BKG003108,CUST02236,TURF001,3,Excellent surface quality,2026-01-10,Yes,No
REV01349,BKG005898,CUST01288,TURF044,2,Value for money,2025-07-06,Yes,No
REV01350,BKG004382,CUST02098,TURF038,4,Well maintained,2024-03-26,Yes,No
REV01351,BKG004082,CUST00537,TURF024,4,Clean facility,2024-02-11,Yes,Yes
REV01352,BKG009920,CUST00344,TURF020,5,Great experience,2026-03-14,Yes,Yes
REV01353,BKG001268,CUST02409,TURF003,5,Crowded,2024-03-24,Yes,No
REV01354,BKG007599,CUST01996,TURF003,4,Clean facility,2024-03-09,Yes,No
REV01355,BKG003454,CUST00560,TURF016,3,Clean facility,2026-04-24,Yes,No
REV01356,BKG001797,CUST00680,TURF016,5,Friendly staff,2024-04-25,Yes,No
REV01357,BKG008333,CUST01050,TURF021,4,Clean facility,2026-02-01,Yes,No
REV01358,BKG001781,CUST00405,TURF049,5,Great experience,2025-08-11,Yes,No
REV01359,BKG001340,CUST02090,TURF044,5,Clean facility,2026-06-18,Yes,No
REV01360,BKG007774,CUST02040,TURF033,4,Crowded,2025-11-20,Yes,No
REV01361,BKG006035,CUST00261,TURF006,4,Well maintained,2026-05-29,Yes,No
REV01362,BKG000632,CUST00537,TURF024,4,Crowded,2026-01-05,Yes,No
REV01363,BKG004942,CUST02304,TURF027,3,Friendly staff,2024-04-22,Yes,Yes
REV01364,BKG008147,CUST02058,TURF012,5,Clean facility,2026-06-02,Yes,No
REV01365,BKG004288,CUST00495,TURF017,5,Clean facility,2025-02-11,Yes,Yes
REV01366,BKG006608,CUST01228,TURF039,4,Great experience,2024-05-24,Yes,Yes
REV01367,BKG007571,CUST02081,TURF010,1,Well maintained,2024-08-17,No,No
REV01368,BKG005309,CUST01702,TURF013,4,Will book again,2024-07-16,Yes,No
REV01369,BKG002277,CUST02047,TURF030,5,Clean facility,2024-11-26,Yes,Yes
REV01370,BKG008190,CUST02342,TURF039,3,Will book again,2024-05-10,Yes,No
REV01371,BKG004869,CUST01389,TURF028,5,Excellent surface quality,2026-05-03,Yes,Yes
REV01372,BKG002416,CUST00107,TURF018,3,Average experience,2026-02-17,No,Yes
REV01373,BKG001782,CUST02460,TURF020,4,Crowded,2024-06-20,Yes,Yes
REV01374,BKG004835,CUST01642,TURF006,3,Value for money,2025-10-19,Yes,No
REV01375,BKG006668,CUST02209,TURF002,2,Average experience,2024-12-17,No,Yes
REV01376,BKG002584,CUST00058,TURF010,5,Value for money,2026-03-05,Yes,No
REV01377,BKG009584,CUST02328,TURF049,5,Friendly staff,2026-01-10,Yes,No
REV01378,BKG004052,CUST02364,TURF031,4,Poor lighting,2024-12-21,Yes,No
REV01379,BKG003491,CUST01369,TURF012,5,Crowded,2025-04-20,Yes,No
REV01380,BKG009269,CUST00561,TURF033,5,Clean facility,2024-12-28,Yes,No
REV01381,BKG007237,CUST00642,TURF043,5,Value for money,2025-01-23,Yes,No
REV01382,BKG000946,CUST01859,TURF028,5,Great experience,2024-12-18,Yes,No
REV01383,BKG006110,CUST00791,TURF001,4,Value for money,2026-06-10,Yes,Yes
REV01384,BKG004932,CUST01840,TURF030,5,Well maintained,2025-11-04,Yes,No
REV01385,BKG001682,CUST00220,TURF044,4,Well maintained,2025-07-29,Yes,No
REV01386,BKG006216,CUST01906,TURF014,5,Average experience,2026-06-09,Yes,No
REV01387,BKG005358,CUST00270,TURF020,5,Average experience,2024-02-06,Yes,Yes
REV01388,BKG000291,CUST02166,TURF045,4,Value for money,2025-12-07,Yes,No
REV01389,BKG005845,CUST00887,TURF044,5,Friendly staff,2024-12-19,Yes,No
REV01390,BKG006657,CUST02490,TURF015,5,Poor lighting,2025-08-28,Yes,No
REV01391,BKG009774,CUST00530,TURF006,4,Friendly staff,2024-10-26,Yes,Yes
REV01392,BKG002312,CUST00043,TURF032,5,Will book again,2024-10-03,Yes,No
REV01393,BKG009088,CUST01127,TURF044,5,Clean facility,2026-06-06,Yes,Yes
REV01394,BKG003798,CUST01793,TURF017,4,Clean facility,2025-06-01,Yes,No
REV01395,BKG003228,CUST02392,TURF018,4,Great experience,2026-03-13,Yes,No
REV01396,BKG005353,CUST02300,TURF030,4,Well maintained,2024-03-01,Yes,No
REV01397,BKG004673,CUST01091,TURF032,4,Value for money,2025-03-28,Yes,No
REV01398,BKG001155,CUST01310,TURF027,4,Crowded,2024-06-07,Yes,Yes
REV01399,BKG009492,CUST01459,TURF002,5,Value for money,2025-07-04,Yes,Yes
REV01400,BKG009064,CUST02034,TURF004,5,Excellent surface quality,2026-01-14,Yes,Yes
REV01401,BKG001750,CUST01738,TURF050,5,Value for money,2025-11-23,Yes,No
REV01402,BKG004557,CUST00818,TURF030,2,Will book again,2025-06-28,No,No
REV01403,BKG009887,CUST00804,TURF015,4,Friendly staff,2026-05-15,Yes,No
REV01404,BKG006322,CUST00888,TURF042,4,Poor lighting,2025-07-07,Yes,No
REV01405,BKG001901,CUST02108,TURF010,4,Will book again,2024-09-26,Yes,Yes
REV01406,BKG002097,CUST02171,TURF026,5,Will book again,2025-09-20,Yes,Yes
REV01407,BKG002468,CUST00691,TURF037,5,Friendly staff,2024-01-25,Yes,No
REV01408,BKG005859,CUST01262,TURF040,5,Value for money,2024-02-18,Yes,No
REV01409,BKG005800,CUST00085,TURF007,4,Excellent surface quality,2025-09-22,Yes,No
REV01410,BKG009217,CUST00024,TURF034,4,Friendly staff,2024-10-28,Yes,No
REV01411,BKG001907,CUST02425,TURF030,4,Poor lighting,2025-08-11,Yes,Yes
REV01412,BKG001877,CUST01285,TURF027,4,Clean facility,2025-03-30,Yes,No
REV01413,BKG003474,CUST02336,TURF026,5,Friendly staff,2025-10-10,Yes,Yes
REV01414,BKG000469,CUST00019,TURF009,5,Poor lighting,2026-04-18,Yes,No
REV01415,BKG004379,CUST01349,TURF015,4,Well maintained,2025-07-27,Yes,Yes
REV01416,BKG007780,CUST01493,TURF011,4,Value for money,2026-01-27,Yes,No
REV01417,BKG007582,CUST01938,TURF013,5,Will book again,2025-02-21,Yes,Yes
REV01418,BKG000695,CUST00640,TURF006,5,Clean facility,2024-05-27,Yes,Yes
REV01419,BKG008772,CUST01147,TURF040,3,Friendly staff,2025-02-09,No,No
REV01420,BKG005124,CUST01101,TURF044,1,Will book again,2024-09-07,Yes,No
REV01421,BKG005440,CUST00649,TURF037,5,Friendly staff,2025-06-04,Yes,No
REV01422,BKG009974,CUST00918,TURF030,3,Poor lighting,2024-07-25,Yes,No
REV01423,BKG008975,CUST01522,TURF004,5,Friendly staff,2026-02-09,Yes,Yes
REV01424,BKG000644,CUST01842,TURF033,5,Friendly staff,2025-06-02,Yes,No
REV01425,BKG005219,CUST02345,TURF027,5,Great experience,2024-07-30,Yes,No
REV01426,BKG009174,CUST02435,TURF030,3,Friendly staff,2024-01-12,No,No
REV01427,BKG000354,CUST00383,TURF017,3,Crowded,2025-01-05,No,Yes
REV01428,BKG002447,CUST01979,TURF018,4,Crowded,2025-04-13,Yes,No
REV01429,BKG004501,CUST01992,TURF018,5,Excellent surface quality,2025-09-30,Yes,Yes
REV01430,BKG004160,CUST01815,TURF015,4,Excellent surface quality,2025-04-15,Yes,No
REV01431,BKG000786,CUST01663,TURF028,5,Friendly staff,2024-06-05,Yes,No
REV01432,BKG008115,CUST00177,TURF024,3,Great experience,2025-04-07,Yes,No
REV01433,BKG001214,CUST00673,TURF032,5,Average experience,2025-08-22,Yes,Yes
REV01434,BKG006067,CUST02239,TURF032,5,Poor lighting,2024-02-27,Yes,Yes
REV01435,BKG004621,CUST02331,TURF041,5,Great experience,2024-07-11,Yes,No
REV01436,BKG006360,CUST01184,TURF049,4,Value for money,2024-11-15,Yes,No
REV01437,BKG006561,CUST00449,TURF040,4,Well maintained,2025-08-10,Yes,No
REV01438,BKG007740,CUST01488,TURF013,4,Crowded,2024-11-12,Yes,Yes
REV01439,BKG009374,CUST00205,TURF007,1,Poor lighting,2024-06-30,No,No
REV01440,BKG007604,CUST00690,TURF008,5,Friendly staff,2025-03-08,Yes,Yes
REV01441,BKG007441,CUST01589,TURF027,1,Crowded,2026-02-23,No,No
REV01442,BKG004805,CUST02135,TURF046,3,Crowded,2024-05-21,Yes,No
REV01443,BKG009843,CUST02076,TURF004,5,Will book again,2025-12-07,Yes,No
REV01444,BKG007448,CUST02240,TURF046,5,Excellent surface quality,2025-11-09,Yes,No
REV01445,BKG005360,CUST00979,TURF048,4,Clean facility,2025-07-11,Yes,No
REV01446,BKG004165,CUST00879,TURF004,4,Clean facility,2025-02-23,Yes,Yes
REV01447,BKG008850,CUST01645,TURF002,4,Excellent surface quality,2025-12-08,Yes,Yes
REV01448,BKG004506,CUST00444,TURF008,5,Friendly staff,2024-01-22,Yes,No
REV01449,BKG002542,CUST01127,TURF002,5,Poor lighting,2024-12-18,Yes,Yes
REV01450,BKG001912,CUST00391,TURF018,4,Crowded,2026-05-02,Yes,Yes
REV01451,BKG009044,CUST00121,TURF046,5,Crowded,2024-06-02,Yes,Yes
REV01452,BKG000531,CUST01280,TURF014,5,Clean facility,2025-01-04,Yes,No
REV01453,BKG006700,CUST00365,TURF001,5,Value for money,2024-06-10,Yes,No
REV01454,BKG007625,CUST00387,TURF007,4,Excellent surface quality,2026-03-26,Yes,No
REV01455,BKG000199,CUST00489,TURF027,4,Crowded,2024-10-21,Yes,No
REV01456,BKG009326,CUST01592,TURF045,4,Clean facility,2026-02-06,Yes,Yes
REV01457,BKG005717,CUST02453,TURF025,3,Value for money,2026-05-13,No,No
REV01458,BKG001047,CUST01991,TURF043,3,Friendly staff,2024-01-16,Yes,No
REV01459,BKG005143,CUST01941,TURF043,5,Clean facility,2024-05-07,Yes,No
REV01460,BKG006907,CUST00865,TURF037,5,Will book again,2025-03-26,Yes,No
REV01461,BKG005564,CUST00587,TURF050,4,Excellent surface quality,2024-11-26,Yes,No
REV01462,BKG009892,CUST02304,TURF029,4,Crowded,2025-03-02,Yes,No
REV01463,BKG009166,CUST01420,TURF027,5,Great experience,2024-02-19,Yes,Yes
REV01464,BKG006094,CUST00172,TURF028,4,Crowded,2024-07-12,Yes,No
REV01465,BKG004270,CUST01359,TURF009,5,Excellent surface quality,2025-12-10,Yes,No
REV01466,BKG005831,CUST02104,TURF046,5,Value for money,2025-03-02,Yes,No
REV01467,BKG001993,CUST01376,TURF029,4,Friendly staff,2025-07-16,Yes,No
REV01468,BKG005554,CUST01672,TURF011,4,Well maintained,2024-10-26,Yes,No
REV01469,BKG001460,CUST01195,TURF037,5,Excellent surface quality,2025-02-04,Yes,Yes
REV01470,BKG005643,CUST01106,TURF017,4,Value for money,2026-02-22,Yes,No
REV01471,BKG007081,CUST00352,TURF014,5,Friendly staff,2024-09-08,Yes,No
REV01472,BKG008012,CUST01128,TURF002,5,Great experience,2025-07-09,Yes,No
REV01473,BKG005372,CUST01293,TURF006,4,Clean facility,2025-02-09,Yes,No
REV01474,BKG002226,CUST01804,TURF023,5,Well maintained,2024-06-15,Yes,No
REV01475,BKG002056,CUST01313,TURF012,5,Great experience,2025-03-31,Yes,No
REV01476,BKG003438,CUST01008,TURF008,5,Clean facility,2024-08-13,Yes,No
REV01477,BKG004140,CUST01691,TURF021,5,Crowded,2026-06-14,Yes,No
REV01478,BKG001616,CUST01620,TURF041,5,Poor lighting,2024-03-23,Yes,No
REV01479,BKG000947,CUST02099,TURF015,4,Average experience,2024-12-17,Yes,No
REV01480,BKG006196,CUST01566,TURF032,4,Well maintained,2024-10-10,Yes,No
REV01481,BKG008959,CUST00870,TURF018,5,Average experience,2025-11-26,Yes,No
REV01482,BKG001988,CUST02446,TURF041,5,Value for money,2024-11-15,Yes,Yes
REV01483,BKG000103,CUST00208,TURF042,4,Value for money,2024-02-16,Yes,No
REV01484,BKG000840,CUST02217,TURF046,4,Average experience,2024-08-07,Yes,No
REV01485,BKG000097,CUST00074,TURF034,4,Great experience,2026-06-14,Yes,Yes
REV01486,BKG009536,CUST02119,TURF047,5,Value for money,2025-06-24,Yes,No
REV01487,BKG008441,CUST00564,TURF023,5,Will book again,2024-09-20,Yes,No
REV01488,BKG001634,CUST00093,TURF006,4,Poor lighting,2024-02-18,Yes,No
REV01489,BKG000910,CUST02250,TURF035,3,Will book again,2024-04-19,Yes,No
REV01490,BKG005417,CUST02159,TURF015,5,Average experience,2025-09-25,Yes,No
REV01491,BKG008262,CUST00208,TURF044,5,Well maintained,2025-10-03,Yes,Yes
REV01492,BKG006007,CUST00445,TURF039,2,Friendly staff,2025-09-26,Yes,No
REV01493,BKG008202,CUST00756,TURF024,4,Excellent surface quality,2025-06-07,Yes,No
REV01494,BKG003940,CUST02231,TURF048,4,Average experience,2025-07-30,Yes,No
REV01495,BKG007208,CUST00074,TURF003,3,Clean facility,2025-06-03,Yes,No
REV01496,BKG008970,CUST02418,TURF030,5,Excellent surface quality,2025-12-24,Yes,No
REV01497,BKG003999,CUST01347,TURF036,5,Friendly staff,2026-06-11,Yes,No
REV01498,BKG004685,CUST01460,TURF049,4,Well maintained,2025-08-10,Yes,No
REV01499,BKG004894,CUST00039,TURF031,4,Clean facility,2025-12-01,Yes,Yes
REV01500,BKG006710,CUST00049,TURF039,2,Clean facility,2025-03-31,Yes,No
REV01501,BKG006511,CUST01223,TURF050,4,Clean facility,2025-12-21,Yes,Yes
REV01502,BKG003994,CUST01754,TURF021,4,Well maintained,2026-05-11,Yes,No
REV01503,BKG001387,CUST00882,TURF007,4,Will book again,2025-03-29,Yes,Yes
REV01504,BKG003389,CUST01856,TURF036,4,Will book again,2024-02-04,Yes,No
REV01505,BKG007786,CUST01858,TURF013,2,Crowded,2024-05-24,No,Yes
REV01506,BKG009507,CUST01376,TURF035,4,Value for money,2024-11-08,Yes,No
REV01507,BKG008653,CUST01704,TURF039,5,Excellent surface quality,2026-03-27,Yes,No
REV01508,BKG004605,CUST01123,TURF041,4,Friendly staff,2026-02-09,Yes,No
REV01509,BKG006811,CUST01334,TURF018,5,Great experience,2025-08-10,Yes,No
REV01510,BKG006926,CUST02069,TURF046,5,Clean facility,2025-05-04,Yes,No
REV01511,BKG007050,CUST01644,TURF039,4,Clean facility,2025-05-11,Yes,Yes
REV01512,BKG003222,CUST00480,TURF018,4,Will book again,2025-01-12,Yes,No
REV01513,BKG006538,CUST00841,TURF016,2,Crowded,2024-11-04,No,No
REV01514,BKG006654,CUST02245,TURF020,5,Great experience,2026-01-28,Yes,No
REV01515,BKG007852,CUST01458,TURF041,5,Average experience,2025-05-07,Yes,No
REV01516,BKG003369,CUST01623,TURF048,5,Crowded,2024-01-06,Yes,No
REV01517,BKG004990,CUST02118,TURF006,5,Poor lighting,2024-02-23,Yes,No
REV01518,BKG002128,CUST02314,TURF031,5,Value for money,2025-03-27,Yes,Yes
REV01519,BKG005028,CUST00096,TURF005,4,Crowded,2025-09-02,Yes,No
REV01520,BKG006050,CUST01860,TURF050,5,Great experience,2025-11-05,Yes,No
REV01521,BKG001125,CUST02313,TURF041,5,Value for money,2026-04-27,Yes,No
REV01522,BKG008296,CUST00649,TURF036,5,Friendly staff,2025-03-24,Yes,No
REV01523,BKG007999,CUST02006,TURF021,4,Great experience,2024-09-27,Yes,No
REV01524,BKG008079,CUST02180,TURF034,5,Excellent surface quality,2025-12-06,Yes,Yes
REV01525,BKG007686,CUST00334,TURF042,4,Friendly staff,2026-02-12,Yes,Yes
REV01526,BKG006170,CUST01372,TURF002,5,Average experience,2026-01-30,Yes,Yes
REV01527,BKG001568,CUST01767,TURF016,5,Clean facility,2025-05-02,Yes,Yes
REV01528,BKG004212,CUST00864,TURF006,1,Value for money,2025-11-28,No,No
REV01529,BKG001138,CUST00602,TURF001,4,Average experience,2026-02-19,Yes,Yes
REV01530,BKG007288,CUST02247,TURF047,4,Crowded,2025-08-14,Yes,Yes
REV01531,BKG004905,CUST02496,TURF037,2,Poor lighting,2025-11-24,No,Yes
REV01532,BKG001474,CUST01041,TURF006,4,Poor lighting,2025-11-11,Yes,No
REV01533,BKG002319,CUST00732,TURF033,5,Great experience,2024-06-08,Yes,No
REV01534,BKG000334,CUST01359,TURF013,2,Clean facility,2025-01-31,Yes,No
REV01535,BKG002859,CUST01691,TURF017,5,Crowded,2025-05-03,Yes,Yes
REV01536,BKG008752,CUST00427,TURF013,4,Excellent surface quality,2024-06-09,Yes,No
REV01537,BKG004401,CUST02495,TURF003,3,Clean facility,2024-08-24,No,No
REV01538,BKG000516,CUST00780,TURF050,5,Crowded,2024-07-17,Yes,No
REV01539,BKG009635,CUST01389,TURF044,4,Excellent surface quality,2026-03-29,Yes,Yes
REV01540,BKG000823,CUST01579,TURF031,5,Value for money,2025-05-23,Yes,No
REV01541,BKG008029,CUST00677,TURF001,5,Well maintained,2024-01-27,Yes,No
REV01542,BKG005755,CUST01863,TURF035,5,Clean facility,2025-03-27,Yes,No
REV01543,BKG004933,CUST02021,TURF041,4,Poor lighting,2026-02-19,Yes,No
REV01544,BKG001598,CUST01206,TURF023,3,Poor lighting,2026-04-15,Yes,No
REV01545,BKG009126,CUST02220,TURF015,5,Clean facility,2026-03-06,Yes,Yes
REV01546,BKG001934,CUST02086,TURF002,5,Great experience,2024-08-01,Yes,No
REV01547,BKG009195,CUST00304,TURF013,3,Well maintained,2025-09-02,Yes,Yes
REV01548,BKG004873,CUST02480,TURF035,3,Will book again,2026-05-31,Yes,Yes
REV01549,BKG005479,CUST00971,TURF043,5,Well maintained,2026-03-02,Yes,No
REV01550,BKG003441,CUST01253,TURF014,5,Will book again,2024-02-14,Yes,No
REV01551,BKG002114,CUST01464,TURF037,4,Average experience,2025-12-12,Yes,No
REV01552,BKG004471,CUST00417,TURF030,4,Great experience,2024-03-03,Yes,No
REV01553,BKG003627,CUST00968,TURF004,5,Poor lighting,2025-08-09,Yes,No
REV01554,BKG007561,CUST00977,TURF040,5,Well maintained,2026-02-04,Yes,No
REV01555,BKG005201,CUST02100,TURF023,4,Poor lighting,2026-03-28,Yes,Yes
REV01556,BKG009980,CUST01451,TURF027,5,Well maintained,2026-05-20,Yes,No
REV01557,BKG008893,CUST00770,TURF048,4,Poor lighting,2025-04-19,Yes,No
REV01558,BKG007798,CUST01779,TURF007,5,Friendly staff,2025-09-22,Yes,No
REV01559,BKG004922,CUST01991,TURF030,4,Value for money,2025-04-20,Yes,No
REV01560,BKG000479,CUST01337,TURF032,5,Crowded,2024-07-08,Yes,No
REV01561,BKG005513,CUST01749,TURF041,5,Clean facility,2025-08-07,Yes,No
REV01562,BKG004977,CUST00467,TURF011,4,Clean facility,2025-10-30,Yes,No
REV01563,BKG001932,CUST00727,TURF008,3,Great experience,2025-04-26,Yes,No
REV01564,BKG009469,CUST01976,TURF033,5,Crowded,2025-09-24,Yes,No
REV01565,BKG001763,CUST01137,TURF010,5,Average experience,2024-07-05,Yes,No
REV01566,BKG005154,CUST00722,TURF040,5,Value for money,2024-05-19,Yes,No
REV01567,BKG005121,CUST02193,TURF046,4,Value for money,2025-11-15,Yes,No
REV01568,BKG007243,CUST01916,TURF026,4,Crowded,2025-02-21,Yes,No
REV01569,BKG004753,CUST01969,TURF028,5,Clean facility,2025-03-01,Yes,No
REV01570,BKG009821,CUST00494,TURF025,4,Poor lighting,2024-07-19,Yes,Yes
REV01571,BKG002449,CUST01838,TURF013,3,Great experience,2024-10-01,No,Yes
REV01572,BKG009963,CUST01318,TURF022,5,Friendly staff,2025-05-25,Yes,Yes
REV01573,BKG004760,CUST00475,TURF006,4,Excellent surface quality,2024-03-04,Yes,No
REV01574,BKG009017,CUST01636,TURF036,5,Well maintained,2026-03-31,Yes,No
REV01575,BKG009371,CUST00811,TURF022,4,Crowded,2024-06-13,Yes,Yes
REV01576,BKG005841,CUST01769,TURF050,5,Poor lighting,2024-06-11,Yes,No
REV01577,BKG008334,CUST02417,TURF040,5,Great experience,2024-05-24,Yes,No
REV01578,BKG000821,CUST01861,TURF011,4,Well maintained,2024-09-15,Yes,No
REV01579,BKG000174,CUST00311,TURF019,5,Poor lighting,2024-04-15,Yes,No
REV01580,BKG003762,CUST00018,TURF010,4,Value for money,2026-05-11,Yes,Yes
REV01581,BKG009913,CUST00933,TURF022,4,Crowded,2024-11-01,Yes,No
REV01582,BKG004698,CUST01335,TURF016,4,Will book again,2025-10-28,Yes,No
REV01583,BKG002635,CUST00655,TURF020,5,Poor lighting,2024-12-28,Yes,No
REV01584,BKG003707,CUST01579,TURF049,4,Great experience,2024-03-15,Yes,No
REV01585,BKG001375,CUST02014,TURF031,2,Crowded,2025-01-19,Yes,No
REV01586,BKG002432,CUST00339,TURF013,4,Value for money,2025-07-11,Yes,No
REV01587,BKG003336,CUST00251,TURF044,2,Crowded,2024-08-04,Yes,No
REV01588,BKG000046,CUST00954,TURF047,4,Excellent surface quality,2026-04-04,Yes,No
REV01589,BKG004255,CUST02251,TURF032,4,Friendly staff,2025-10-16,Yes,No
REV01590,BKG007074,CUST01288,TURF044,3,Clean facility,2024-03-24,No,No
REV01591,BKG001742,CUST01852,TURF024,3,Excellent surface quality,2024-06-03,No,No
REV01592,BKG007688,CUST00934,TURF017,4,Excellent surface quality,2024-10-02,Yes,No
REV01593,BKG001017,CUST01937,TURF007,4,Crowded,2024-11-01,Yes,No
REV01594,BKG004135,CUST01171,TURF018,5,Well maintained,2025-09-03,Yes,No
REV01595,BKG001111,CUST01033,TURF018,4,Friendly staff,2026-01-16,Yes,Yes
REV01596,BKG005637,CUST00032,TURF007,5,Will book again,2024-11-29,Yes,No
REV01597,BKG007705,CUST00964,TURF033,3,Poor lighting,2025-05-08,No,No
REV01598,BKG003981,CUST00886,TURF037,5,Value for money,2024-05-27,Yes,Yes
REV01599,BKG006792,CUST01364,TURF048,5,Excellent surface quality,2025-11-25,Yes,No
REV01600,BKG002655,CUST00874,TURF039,5,Clean facility,2026-01-08,Yes,No
REV01601,BKG003404,CUST00062,TURF038,5,Friendly staff,2025-04-20,Yes,Yes
REV01602,BKG002228,CUST00830,TURF027,2,Great experience,2024-11-25,Yes,Yes
REV01603,BKG004595,CUST02291,TURF021,4,Excellent surface quality,2026-03-23,Yes,No
REV01604,BKG008369,CUST00207,TURF007,5,Crowded,2025-06-23,Yes,Yes
REV01605,BKG009850,CUST00966,TURF005,4,Clean facility,2026-01-20,Yes,No
REV01606,BKG008436,CUST00133,TURF037,5,Excellent surface quality,2024-06-24,Yes,Yes
REV01607,BKG006121,CUST00869,TURF043,5,Value for money,2024-06-23,Yes,No
REV01608,BKG009373,CUST01210,TURF038,4,Clean facility,2025-07-06,Yes,Yes
