SlotID,TurfID,SlotDate,StartTime,EndTime,DayOfWeek,Price,IsPeakHour,Status
SLOT005118,TURF045,2025-02-27,16:00,17:00,Thursday,2500,No,Available
SLOT005119,TURF003,2026-03-11,08:00,09:00,Wednesday,1000,No,Booked
SLOT005120,TURF020,2024-02-17,21:00,22:00,Saturday,1500,Yes,Available
SLOT005121,TURF016,2024-12-28,13:00,14:00,Saturday,2000,No,Available
SLOT005122,TURF033,2026-03-14,15:00,16:00,Saturday,1000,No,Available
SLOT005123,TURF019,2024-03-06,13:00,14:00,Wednesday,1000,No,Booked
SLOT005124,TURF034,2024-11-16,19:00,20:00,Saturday,1200,Yes,Available
SLOT005125,TURF015,2026-04-21,19:00,20:00,Tuesday,2500,Yes,Booked
SLOT005126,TURF043,2024-01-06,13:00,14:00,Saturday,1500,No,Booked
SLOT005127,TURF047,2026-03-17,21:00,22:00,Tuesday,1200,Yes,Available
SLOT005128,TURF043,2024-05-17,09:00,10:00,Friday,1500,No,Available
SLOT005129,TURF012,2025-07-01,08:00,09:00,Tuesday,1000,No,Booked
SLOT005130,TURF045,2024-11-26,06:00,07:00,Tuesday,2500,No,Booked
SLOT005131,TURF006,2025-09-17,17:00,18:00,Wednesday,1500,No,Available
SLOT005132,TURF034,2024-03-30,20:00,21:00,Saturday,1200,Yes,Blocked
SLOT005133,TURF041,2025-08-11,07:00,08:00,Monday,2000,No,Available
SLOT005134,TURF025,2024-05-23,12:00,13:00,Thursday,2500,No,Booked
SLOT005135,TURF017,2025-04-14,20:00,21:00,Monday,1200,Yes,Booked
SLOT005136,TURF033,2025-06-23,14:00,15:00,Monday,1000,No,Booked
SLOT005137,TURF042,2025-01-29,16:00,17:00,Wednesday,1500,No,Booked
SLOT005138,TURF040,2024-11-27,18:00,19:00,Wednesday,2000,Yes,Available
SLOT005139,TURF031,2024-07-31,13:00,14:00,Wednesday,2000,No,Available
SLOT005140,TURF003,2024-08-16,14:00,15:00,Friday,1000,No,Booked
SLOT005141,TURF025,2025-11-14,10:00,11:00,Friday,2500,No,Booked
SLOT005142,TURF042,2024-06-29,13:00,14:00,Saturday,1500,No,Available
SLOT005143,TURF003,2024-05-03,22:00,23:00,Friday,1000,No,Available
SLOT005144,TURF006,2025-08-30,06:00,07:00,Saturday,1500,No,Available
SLOT005145,TURF007,2024-04-01,17:00,18:00,Monday,1500,No,Booked
SLOT005146,TURF032,2025-11-10,09:00,10:00,Monday,800,No,Booked
SLOT005147,TURF047,2025-11-03,09:00,10:00,Monday,1200,No,Booked
SLOT005148,TURF023,2025-03-02,13:00,14:00,Sunday,1500,No,Booked
SLOT005149,TURF032,2024-02-08,14:00,15:00,Thursday,800,No,Available
SLOT005150,TURF016,2025-10-17,12:00,13:00,Friday,2000,No,Available
SLOT005151,TURF030,2025-12-21,08:00,09:00,Sunday,2500,No,Booked
SLOT005152,TURF024,2024-09-02,17:00,18:00,Monday,1000,No,Available
SLOT005153,TURF028,2026-01-28,10:00,11:00,Wednesday,1500,No,Booked
SLOT005154,TURF035,2026-06-24,20:00,21:00,Wednesday,800,Yes,Available
SLOT005155,TURF026,2025-01-31,07:00,08:00,Friday,1500,No,Available
SLOT005156,TURF020,2026-03-12,06:00,07:00,Thursday,1500,No,Available
SLOT005157,TURF006,2025-10-23,18:00,19:00,Thursday,1500,Yes,Booked
SLOT005158,TURF015,2025-01-17,09:00,10:00,Friday,2500,No,Booked
SLOT005159,TURF020,2024-04-08,17:00,18:00,Monday,1500,No,Available
SLOT005160,TURF020,2024-02-28,15:00,16:00,Wednesday,1500,No,Blocked
SLOT005161,TURF039,2026-04-02,16:00,17:00,Thursday,2500,No,Booked
SLOT005162,TURF036,2024-09-13,17:00,18:00,Friday,2500,No,Booked
SLOT005163,TURF018,2025-09-03,18:00,19:00,Wednesday,1200,Yes,Available
SLOT005164,TURF037,2026-04-24,20:00,21:00,Friday,1500,Yes,Booked
SLOT005165,TURF028,2026-06-17,11:00,12:00,Wednesday,1500,No,Booked
SLOT005166,TURF002,2024-02-16,16:00,17:00,Friday,2500,No,Booked
SLOT005167,TURF040,2024-01-27,06:00,07:00,Saturday,2000,No,Available
SLOT005168,TURF023,2024-01-27,19:00,20:00,Saturday,1500,Yes,Booked
SLOT005169,TURF046,2026-04-09,11:00,12:00,Thursday,800,No,Booked
SLOT005170,TURF010,2026-02-02,20:00,21:00,Monday,2500,Yes,Booked
SLOT005171,TURF012,2024-02-13,15:00,16:00,Tuesday,1000,No,Booked
SLOT005172,TURF012,2024-07-10,22:00,23:00,Wednesday,1000,No,Available
SLOT005173,TURF020,2026-06-04,17:00,18:00,Thursday,1500,No,Booked
SLOT005174,TURF047,2025-06-08,12:00,13:00,Sunday,1200,No,Booked
SLOT005175,TURF043,2026-01-02,20:00,21:00,Friday,1500,Yes,Booked
SLOT005176,TURF003,2026-01-04,13:00,14:00,Sunday,1000,No,Booked
SLOT005177,TURF007,2025-10-14,18:00,19:00,Tuesday,1500,Yes,Available
SLOT005178,TURF033,2025-03-31,14:00,15:00,Monday,1000,No,Available
SLOT005179,TURF033,2026-05-16,17:00,18:00,Saturday,1000,No,Booked
SLOT005180,TURF044,2025-01-07,16:00,17:00,Tuesday,1000,No,Booked
SLOT005181,TURF016,2026-04-08,16:00,17:00,Wednesday,2000,No,Available
SLOT005182,TURF040,2025-08-07,09:00,10:00,Thursday,2000,No,Booked
SLOT005183,TURF007,2024-10-25,19:00,20:00,Friday,1500,Yes,Available
SLOT005184,TURF019,2024-09-02,21:00,22:00,Monday,1000,Yes,Booked
SLOT005185,TURF019,2024-08-28,22:00,23:00,Wednesday,1000,No,Booked
SLOT005186,TURF049,2025-02-18,19:00,20:00,Tuesday,800,Yes,Available
SLOT005187,TURF042,2024-05-01,15:00,16:00,Wednesday,1500,No,Available
SLOT005188,TURF024,2026-02-03,18:00,19:00,Tuesday,1000,Yes,Available
SLOT005189,TURF016,2026-03-10,16:00,17:00,Tuesday,2000,No,Available
SLOT005190,TURF037,2025-11-30,09:00,10:00,Sunday,1500,No,Booked
SLOT005191,TURF023,2024-01-18,06:00,07:00,Thursday,1500,No,Available
SLOT005192,TURF013,2025-08-09,22:00,23:00,Saturday,1500,No,Booked
SLOT005193,TURF018,2024-12-21,16:00,17:00,Saturday,1200,No,Available
SLOT005194,TURF043,2025-10-22,18:00,19:00,Wednesday,1500,Yes,Booked
SLOT005195,TURF031,2024-02-17,21:00,22:00,Saturday,2000,Yes,Booked
SLOT005196,TURF033,2026-06-26,17:00,18:00,Friday,1000,No,Available
SLOT005197,TURF026,2025-07-15,16:00,17:00,Tuesday,1500,No,Booked
SLOT005198,TURF007,2026-04-23,13:00,14:00,Thursday,1500,No,Booked
SLOT005199,TURF002,2024-07-05,17:00,18:00,Friday,2500,No,Booked
SLOT005200,TURF041,2025-05-17,09:00,10:00,Saturday,2000,No,Available
SLOT005201,TURF012,2026-06-25,16:00,17:00,Thursday,1000,No,Booked
SLOT005202,TURF041,2024-07-25,13:00,14:00,Thursday,2000,No,Booked
SLOT005203,TURF015,2024-11-02,10:00,11:00,Saturday,2500,No,Available
SLOT005204,TURF008,2024-01-30,17:00,18:00,Tuesday,1000,No,Booked
SLOT005205,TURF037,2025-06-16,15:00,16:00,Monday,1500,No,Booked
SLOT005206,TURF026,2025-01-03,15:00,16:00,Friday,1500,No,Available
SLOT005207,TURF014,2024-01-22,19:00,20:00,Monday,1500,Yes,Booked
SLOT005208,TURF028,2024-07-21,09:00,10:00,Sunday,1500,No,Booked
SLOT005209,TURF004,2025-01-17,21:00,22:00,Friday,1000,Yes,Booked
SLOT005210,TURF013,2026-05-20,07:00,08:00,Wednesday,1500,No,Booked
SLOT005211,TURF022,2025-10-14,12:00,13:00,Tuesday,1800,No,Booked
SLOT005212,TURF012,2026-04-04,12:00,13:00,Saturday,1000,No,Booked
SLOT005213,TURF041,2026-03-13,08:00,09:00,Friday,2000,No,Available
SLOT005214,TURF044,2024-03-17,09:00,10:00,Sunday,1000,No,Booked
SLOT005215,TURF003,2024-08-10,21:00,22:00,Saturday,1000,Yes,Booked
SLOT005216,TURF047,2025-07-15,07:00,08:00,Tuesday,1200,No,Available
SLOT005217,TURF048,2025-05-26,22:00,23:00,Monday,1800,No,Booked
SLOT005218,TURF037,2025-12-08,20:00,21:00,Monday,1500,Yes,Available
SLOT005219,TURF045,2025-03-02,19:00,20:00,Sunday,2500,Yes,Booked
SLOT005220,TURF033,2024-11-01,12:00,13:00,Friday,1000,No,Available
SLOT005221,TURF028,2024-11-24,12:00,13:00,Sunday,1500,No,Booked
SLOT005222,TURF035,2024-03-08,21:00,22:00,Friday,800,Yes,Booked
SLOT005223,TURF019,2025-09-12,09:00,10:00,Friday,1000,No,Available
SLOT005224,TURF018,2024-02-25,15:00,16:00,Sunday,1200,No,Booked
SLOT005225,TURF039,2024-08-23,18:00,19:00,Friday,2500,Yes,Blocked
SLOT005226,TURF034,2025-09-07,14:00,15:00,Sunday,1200,No,Booked
SLOT005227,TURF016,2025-06-11,13:00,14:00,Wednesday,2000,No,Available
SLOT005228,TURF014,2026-05-27,11:00,12:00,Wednesday,1500,No,Blocked
SLOT005229,TURF047,2025-06-13,08:00,09:00,Friday,1200,No,Available
SLOT005230,TURF022,2026-02-28,17:00,18:00,Saturday,1800,No,Booked
SLOT005231,TURF037,2025-02-27,06:00,07:00,Thursday,1500,No,Booked
SLOT005232,TURF012,2026-05-10,07:00,08:00,Sunday,1000,No,Booked
SLOT005233,TURF008,2026-01-07,10:00,11:00,Wednesday,1000,No,Booked
SLOT005234,TURF035,2026-07-15,07:00,08:00,Wednesday,800,No,Available
SLOT005235,TURF032,2024-08-22,17:00,18:00,Thursday,800,No,Booked
SLOT005236,TURF024,2025-01-07,07:00,08:00,Tuesday,1000,No,Booked
SLOT005237,TURF041,2025-07-10,20:00,21:00,Thursday,2000,Yes,Available
SLOT005238,TURF025,2026-06-10,15:00,16:00,Wednesday,2500,No,Booked
SLOT005239,TURF027,2024-05-21,15:00,16:00,Tuesday,1800,No,Booked
SLOT005240,TURF032,2025-05-03,14:00,15:00,Saturday,800,No,Available
SLOT005241,TURF045,2024-04-01,06:00,07:00,Monday,2500,No,Booked
SLOT005242,TURF004,2025-10-08,18:00,19:00,Wednesday,1000,Yes,Available
SLOT005243,TURF040,2024-04-15,16:00,17:00,Monday,2000,No,Available
SLOT005244,TURF031,2024-09-21,17:00,18:00,Saturday,2000,No,Available
SLOT005245,TURF018,2024-05-23,10:00,11:00,Thursday,1200,No,Booked
SLOT005246,TURF048,2024-08-07,20:00,21:00,Wednesday,1800,Yes,Booked
SLOT005247,TURF038,2024-03-12,17:00,18:00,Tuesday,800,No,Available
SLOT005248,TURF029,2024-06-28,19:00,20:00,Friday,2000,Yes,Booked
SLOT005249,TURF015,2026-07-04,21:00,22:00,Saturday,2500,Yes,Booked
SLOT005250,TURF017,2024-07-15,08:00,09:00,Monday,1200,No,Available
SLOT005251,TURF002,2026-02-17,06:00,07:00,Tuesday,2500,No,Booked
SLOT005252,TURF012,2024-01-23,10:00,11:00,Tuesday,1000,No,Booked
SLOT005253,TURF025,2026-03-21,18:00,19:00,Saturday,2500,Yes,Blocked
SLOT005254,TURF009,2025-01-17,17:00,18:00,Friday,1000,No,Blocked
SLOT005255,TURF031,2025-07-11,15:00,16:00,Friday,2000,No,Booked
SLOT005256,TURF007,2024-05-12,15:00,16:00,Sunday,1500,No,Booked
SLOT005257,TURF012,2024-04-05,11:00,12:00,Friday,1000,No,Blocked
SLOT005258,TURF032,2024-09-16,10:00,11:00,Monday,800,No,Booked
SLOT005259,TURF046,2025-09-28,07:00,08:00,Sunday,800,No,Available
SLOT005260,TURF019,2026-05-30,08:00,09:00,Saturday,1000,No,Booked
SLOT005261,TURF031,2024-04-23,08:00,09:00,Tuesday,2000,No,Available
SLOT005262,TURF034,2024-10-28,22:00,23:00,Monday,1200,No,Available
SLOT005263,TURF037,2025-09-05,08:00,09:00,Friday,1500,No,Available
SLOT005264,TURF025,2026-06-12,22:00,23:00,Friday,2500,No,Available
SLOT005265,TURF009,2025-04-07,15:00,16:00,Monday,1000,No,Booked
SLOT005266,TURF023,2025-10-22,06:00,07:00,Wednesday,1500,No,Available
SLOT005267,TURF016,2026-06-13,12:00,13:00,Saturday,2000,No,Available
SLOT005268,TURF039,2025-06-17,07:00,08:00,Tuesday,2500,No,Booked
SLOT005269,TURF033,2024-06-14,11:00,12:00,Friday,1000,No,Available
SLOT005270,TURF035,2025-01-03,21:00,22:00,Friday,800,Yes,Booked
SLOT005271,TURF040,2025-04-01,13:00,14:00,Tuesday,2000,No,Booked
SLOT005272,TURF020,2026-04-26,12:00,13:00,Sunday,1500,No,Available
SLOT005273,TURF019,2025-01-27,21:00,22:00,Monday,1000,Yes,Booked
SLOT005274,TURF028,2026-05-21,09:00,10:00,Thursday,1500,No,Booked
SLOT005275,TURF006,2024-01-15,17:00,18:00,Monday,1500,No,Booked
SLOT005276,TURF011,2026-01-06,22:00,23:00,Tuesday,2500,No,Booked
SLOT005277,TURF049,2025-08-21,08:00,09:00,Thursday,800,No,Booked
SLOT005278,TURF028,2026-03-27,22:00,23:00,Friday,1500,No,Booked
SLOT005279,TURF003,2025-06-04,11:00,12:00,Wednesday,1000,No,Booked
SLOT005280,TURF016,2025-01-15,08:00,09:00,Wednesday,2000,No,Booked
SLOT005281,TURF038,2024-12-02,11:00,12:00,Monday,800,No,Booked
SLOT005282,TURF017,2025-08-12,17:00,18:00,Tuesday,1200,No,Booked
SLOT005283,TURF014,2024-03-22,18:00,19:00,Friday,1500,Yes,Booked
SLOT005284,TURF007,2024-02-27,12:00,13:00,Tuesday,1500,No,Available
SLOT005285,TURF018,2025-04-26,21:00,22:00,Saturday,1200,Yes,Booked
SLOT005286,TURF033,2024-04-11,08:00,09:00,Thursday,1000,No,Booked
SLOT005287,TURF015,2025-03-25,20:00,21:00,Tuesday,2500,Yes,Available
SLOT005288,TURF046,2024-12-17,17:00,18:00,Tuesday,800,No,Available
SLOT005289,TURF008,2025-03-28,12:00,13:00,Friday,1000,No,Booked
SLOT005290,TURF027,2024-12-12,22:00,23:00,Thursday,1800,No,Booked
SLOT005291,TURF024,2025-04-04,08:00,09:00,Friday,1000,No,Blocked
SLOT005292,TURF024,2026-01-24,08:00,09:00,Saturday,1000,No,Booked
SLOT005293,TURF023,2024-12-09,08:00,09:00,Monday,1500,No,Available
SLOT005294,TURF010,2026-03-12,18:00,19:00,Thursday,2500,Yes,Booked
SLOT005295,TURF005,2026-02-25,19:00,20:00,Wednesday,1200,Yes,Booked
SLOT005296,TURF008,2025-05-06,15:00,16:00,Tuesday,1000,No,Available
SLOT005297,TURF011,2026-06-20,10:00,11:00,Saturday,2500,No,Available
SLOT005298,TURF045,2026-03-29,16:00,17:00,Sunday,2500,No,Booked
SLOT005299,TURF007,2025-07-31,16:00,17:00,Thursday,1500,No,Booked
SLOT005300,TURF019,2026-03-22,09:00,10:00,Sunday,1000,No,Booked
SLOT005301,TURF001,2026-03-11,14:00,15:00,Wednesday,1000,No,Available
SLOT005302,TURF002,2025-06-15,13:00,14:00,Sunday,2500,No,Booked
SLOT005303,TURF001,2025-11-11,14:00,15:00,Tuesday,1000,No,Available
SLOT005304,TURF002,2026-03-10,18:00,19:00,Tuesday,2500,Yes,Available
SLOT005305,TURF045,2025-09-20,07:00,08:00,Saturday,2500,No,Available
SLOT005306,TURF040,2025-04-19,19:00,20:00,Saturday,2000,Yes,Booked
SLOT005307,TURF037,2025-12-13,13:00,14:00,Saturday,1500,No,Booked
SLOT005308,TURF036,2026-06-24,06:00,07:00,Wednesday,2500,No,Blocked
SLOT005309,TURF043,2025-06-19,22:00,23:00,Thursday,1500,No,Available
SLOT005310,TURF022,2025-04-03,09:00,10:00,Thursday,1800,No,Booked
SLOT005311,TURF032,2024-03-09,16:00,17:00,Saturday,800,No,Booked
SLOT005312,TURF004,2025-11-22,22:00,23:00,Saturday,1000,No,Available
SLOT005313,TURF028,2025-05-19,16:00,17:00,Monday,1500,No,Booked
SLOT005314,TURF028,2025-07-17,06:00,07:00,Thursday,1500,No,Booked
SLOT005315,TURF036,2026-04-29,10:00,11:00,Wednesday,2500,No,Available
SLOT005316,TURF024,2025-04-24,15:00,16:00,Thursday,1000,No,Available
SLOT005317,TURF005,2026-06-09,15:00,16:00,Tuesday,1200,No,Available
SLOT005318,TURF006,2025-11-13,06:00,07:00,Thursday,1500,No,Booked
SLOT005319,TURF038,2025-07-24,08:00,09:00,Thursday,800,No,Booked
SLOT005320,TURF036,2025-10-18,08:00,09:00,Saturday,2500,No,Booked
SLOT005321,TURF050,2026-05-17,21:00,22:00,Sunday,1800,Yes,Booked
SLOT005322,TURF033,2024-02-26,16:00,17:00,Monday,1000,No,Booked
SLOT005323,TURF017,2025-09-21,19:00,20:00,Sunday,1200,Yes,Booked
SLOT005324,TURF030,2025-11-05,18:00,19:00,Wednesday,2500,Yes,Available
SLOT005325,TURF019,2024-01-25,12:00,13:00,Thursday,1000,No,Booked
SLOT005326,TURF013,2026-02-18,11:00,12:00,Wednesday,1500,No,Available
SLOT005327,TURF036,2024-07-20,18:00,19:00,Saturday,2500,Yes,Available
SLOT005328,TURF023,2025-04-17,13:00,14:00,Thursday,1500,No,Available
SLOT005329,TURF041,2025-10-11,17:00,18:00,Saturday,2000,No,Booked
SLOT005330,TURF003,2024-04-18,15:00,16:00,Thursday,1000,No,Booked
SLOT005331,TURF041,2024-05-29,14:00,15:00,Wednesday,2000,No,Available
SLOT005332,TURF004,2024-06-27,22:00,23:00,Thursday,1000,No,Available
SLOT005333,TURF035,2025-09-20,07:00,08:00,Saturday,800,No,Booked
SLOT005334,TURF008,2026-07-12,20:00,21:00,Sunday,1000,Yes,Booked
SLOT005335,TURF004,2024-10-08,18:00,19:00,Tuesday,1000,Yes,Available
SLOT005336,TURF012,2026-01-25,10:00,11:00,Sunday,1000,No,Available
SLOT005337,TURF011,2024-06-03,17:00,18:00,Monday,2500,No,Booked
SLOT005338,TURF028,2024-06-21,06:00,07:00,Friday,1500,No,Available
SLOT005339,TURF036,2026-05-27,12:00,13:00,Wednesday,2500,No,Booked
SLOT005340,TURF029,2024-05-12,10:00,11:00,Sunday,2000,No,Available
SLOT005341,TURF003,2025-03-18,20:00,21:00,Tuesday,1000,Yes,Booked
SLOT005342,TURF018,2026-06-20,06:00,07:00,Saturday,1200,No,Booked
SLOT005343,TURF037,2025-05-24,06:00,07:00,Saturday,1500,No,Booked
SLOT005344,TURF021,2025-11-13,21:00,22:00,Thursday,2500,Yes,Available
SLOT005345,TURF024,2026-03-18,22:00,23:00,Wednesday,1000,No,Available
SLOT005346,TURF034,2024-07-27,18:00,19:00,Saturday,1200,Yes,Available
SLOT005347,TURF009,2025-07-31,22:00,23:00,Thursday,1000,No,Booked
SLOT005348,TURF029,2026-06-27,14:00,15:00,Saturday,2000,No,Available
SLOT005349,TURF045,2025-03-05,10:00,11:00,Wednesday,2500,No,Available
SLOT005350,TURF009,2025-04-01,08:00,09:00,Tuesday,1000,No,Available
SLOT005351,TURF005,2025-03-15,20:00,21:00,Saturday,1200,Yes,Available
SLOT005352,TURF034,2026-03-10,07:00,08:00,Tuesday,1200,No,Booked
SLOT005353,TURF029,2024-05-29,11:00,12:00,Wednesday,2000,No,Available
SLOT005354,TURF034,2025-07-04,11:00,12:00,Friday,1200,No,Blocked
SLOT005355,TURF038,2025-03-29,21:00,22:00,Saturday,800,Yes,Booked
SLOT005356,TURF036,2026-06-15,21:00,22:00,Monday,2500,Yes,Booked
SLOT005357,TURF005,2024-11-19,15:00,16:00,Tuesday,1200,No,Available
SLOT005358,TURF018,2024-10-17,08:00,09:00,Thursday,1200,No,Booked
SLOT005359,TURF009,2025-09-27,12:00,13:00,Saturday,1000,No,Available
SLOT005360,TURF007,2024-01-23,18:00,19:00,Tuesday,1500,Yes,Booked
SLOT005361,TURF017,2026-04-16,07:00,08:00,Thursday,1200,No,Available
SLOT005362,TURF047,2024-12-14,10:00,11:00,Saturday,1200,No,Booked
SLOT005363,TURF038,2025-06-11,09:00,10:00,Wednesday,800,No,Available
SLOT005364,TURF033,2026-05-24,07:00,08:00,Sunday,1000,No,Booked
SLOT005365,TURF018,2024-07-11,20:00,21:00,Thursday,1200,Yes,Booked
SLOT005366,TURF035,2026-03-12,12:00,13:00,Thursday,800,No,Available
SLOT005367,TURF022,2026-02-03,17:00,18:00,Tuesday,1800,No,Booked
SLOT005368,TURF036,2024-05-15,17:00,18:00,Wednesday,2500,No,Available
SLOT005369,TURF039,2025-07-11,22:00,23:00,Friday,2500,No,Booked
SLOT005370,TURF036,2024-04-09,21:00,22:00,Tuesday,2500,Yes,Booked
SLOT005371,TURF036,2025-11-27,19:00,20:00,Thursday,2500,Yes,Available
SLOT005372,TURF017,2025-07-13,11:00,12:00,Sunday,1200,No,Booked
SLOT005373,TURF035,2025-02-12,11:00,12:00,Wednesday,800,No,Available
SLOT005374,TURF001,2024-11-06,14:00,15:00,Wednesday,1000,No,Blocked
SLOT005375,TURF006,2025-12-14,15:00,16:00,Sunday,1500,No,Booked
SLOT005376,TURF024,2026-04-14,15:00,16:00,Tuesday,1000,No,Available
SLOT005377,TURF027,2025-03-21,10:00,11:00,Friday,1800,No,Booked
SLOT005378,TURF002,2024-03-26,19:00,20:00,Tuesday,2500,Yes,Available
SLOT005379,TURF007,2024-06-09,14:00,15:00,Sunday,1500,No,Available
SLOT005380,TURF008,2026-05-03,09:00,10:00,Sunday,1000,No,Booked
SLOT005381,TURF027,2024-02-24,18:00,19:00,Saturday,1800,Yes,Booked
SLOT005382,TURF007,2024-01-24,18:00,19:00,Wednesday,1500,Yes,Available
SLOT005383,TURF047,2024-06-15,11:00,12:00,Saturday,1200,No,Booked
SLOT005384,TURF036,2024-10-04,11:00,12:00,Friday,2500,No,Available
SLOT005385,TURF011,2024-02-18,12:00,13:00,Sunday,2500,No,Booked
SLOT005386,TURF020,2024-03-10,10:00,11:00,Sunday,1500,No,Booked
SLOT005387,TURF014,2024-07-05,17:00,18:00,Friday,1500,No,Available
SLOT005388,TURF020,2024-01-05,19:00,20:00,Friday,1500,Yes,Available
SLOT005389,TURF045,2025-02-03,10:00,11:00,Monday,2500,No,Available
SLOT005390,TURF026,2026-02-01,21:00,22:00,Sunday,1500,Yes,Booked
SLOT005391,TURF018,2026-03-21,10:00,11:00,Saturday,1200,No,Available
SLOT005392,TURF044,2024-08-01,22:00,23:00,Thursday,1000,No,Available
SLOT005393,TURF037,2025-05-17,19:00,20:00,Saturday,1500,Yes,Available
SLOT005394,TURF020,2024-09-30,10:00,11:00,Monday,1500,No,Booked
SLOT005395,TURF029,2024-10-15,17:00,18:00,Tuesday,2000,No,Booked
SLOT005396,TURF037,2025-10-01,19:00,20:00,Wednesday,1500,Yes,Available
SLOT005397,TURF013,2024-10-15,08:00,09:00,Tuesday,1500,No,Booked
SLOT005398,TURF006,2024-04-11,06:00,07:00,Thursday,1500,No,Booked
SLOT005399,TURF036,2026-03-02,13:00,14:00,Monday,2500,No,Blocked
SLOT005400,TURF043,2025-01-24,10:00,11:00,Friday,1500,No,Available
SLOT005401,TURF001,2025-05-21,12:00,13:00,Wednesday,1000,No,Booked
SLOT005402,TURF015,2026-05-19,15:00,16:00,Tuesday,2500,No,Booked
SLOT005403,TURF008,2026-05-20,14:00,15:00,Wednesday,1000,No,Booked
SLOT005404,TURF032,2024-02-28,15:00,16:00,Wednesday,800,No,Available
SLOT005405,TURF037,2024-05-16,10:00,11:00,Thursday,1500,No,Booked
SLOT005406,TURF029,2026-03-28,19:00,20:00,Saturday,2000,Yes,Available
SLOT005407,TURF019,2024-02-20,14:00,15:00,Tuesday,1000,No,Available
SLOT005408,TURF046,2025-08-08,11:00,12:00,Friday,800,No,Booked
SLOT005409,TURF018,2024-08-15,14:00,15:00,Thursday,1200,No,Available
SLOT005410,TURF046,2026-01-01,19:00,20:00,Thursday,800,Yes,Booked
SLOT005411,TURF026,2024-08-11,21:00,22:00,Sunday,1500,Yes,Booked
SLOT005412,TURF033,2024-02-13,10:00,11:00,Tuesday,1000,No,Available
SLOT005413,TURF003,2025-01-29,13:00,14:00,Wednesday,1000,No,Booked
SLOT005414,TURF032,2024-12-31,21:00,22:00,Tuesday,800,Yes,Available
SLOT005415,TURF039,2025-04-23,18:00,19:00,Wednesday,2500,Yes,Booked
SLOT005416,TURF027,2024-10-14,19:00,20:00,Monday,1800,Yes,Booked
SLOT005417,TURF026,2025-03-27,08:00,09:00,Thursday,1500,No,Booked
SLOT005418,TURF045,2025-06-06,18:00,19:00,Friday,2500,Yes,Available
SLOT005419,TURF049,2026-03-14,06:00,07:00,Saturday,800,No,Booked
SLOT005420,TURF020,2026-03-08,11:00,12:00,Sunday,1500,No,Booked
SLOT005421,TURF045,2024-09-18,12:00,13:00,Wednesday,2500,No,Available
SLOT005422,TURF044,2024-10-17,10:00,11:00,Thursday,1000,No,Booked
SLOT005423,TURF026,2024-04-07,06:00,07:00,Sunday,1500,No,Booked
SLOT005424,TURF033,2024-07-15,07:00,08:00,Monday,1000,No,Available
SLOT005425,TURF022,2026-05-13,09:00,10:00,Wednesday,1800,No,Available
SLOT005426,TURF036,2024-07-15,17:00,18:00,Monday,2500,No,Booked
SLOT005427,TURF019,2025-02-13,07:00,08:00,Thursday,1000,No,Booked
SLOT005428,TURF043,2024-03-28,13:00,14:00,Thursday,1500,No,Booked
SLOT005429,TURF023,2024-07-28,20:00,21:00,Sunday,1500,Yes,Available
SLOT005430,TURF003,2024-02-07,20:00,21:00,Wednesday,1000,Yes,Blocked
SLOT005431,TURF014,2026-02-22,08:00,09:00,Sunday,1500,No,Booked
SLOT005432,TURF004,2025-05-24,07:00,08:00,Saturday,1000,No,Blocked
SLOT005433,TURF038,2024-12-05,12:00,13:00,Thursday,800,No,Blocked
SLOT005434,TURF018,2026-07-13,09:00,10:00,Monday,1200,No,Booked
SLOT005435,TURF028,2024-10-08,10:00,11:00,Tuesday,1500,No,Available
SLOT005436,TURF039,2026-06-30,11:00,12:00,Tuesday,2500,No,Blocked
SLOT005437,TURF010,2025-12-05,16:00,17:00,Friday,2500,No,Available
SLOT005438,TURF001,2024-07-14,10:00,11:00,Sunday,1000,No,Available
SLOT005439,TURF045,2026-05-06,17:00,18:00,Wednesday,2500,No,Booked
SLOT005440,TURF037,2024-12-31,17:00,18:00,Tuesday,1500,No,Available
SLOT005441,TURF012,2024-10-01,20:00,21:00,Tuesday,1000,Yes,Booked
SLOT005442,TURF026,2024-12-12,12:00,13:00,Thursday,1500,No,Booked
SLOT005443,TURF003,2024-04-30,08:00,09:00,Tuesday,1000,No,Booked
