PaymentID,BookingID,CustomerID,PaymentDate,PaymentTime,BaseAmount,TaxAmount,TotalAmount,PaymentMethod,PaymentGateway,TransactionID,PaymentStatus,RefundAmount
PAY001783,BKG001824,CUST01928,2024-09-30,00:26:00,1800,324,2124,Debit Card,Paytm,TXN7155661668Lt,Failed,0
PAY001784,BKG002583,CUST02020,2025-11-02,00:12:00,800,144,944,UPI,Razorpay,TXN0936364605Kx,Success,0
PAY001785,BKG001102,CUST02379,2024-07-08,00:04:00,800,144,944,UPI,PayU,TXN5161133956ml,Failed,0
PAY001786,BKG009597,CUST02185,2025-10-16,00:02:00,1000,180,1180,UPI,Razorpay,TXN2451825696eL,Success,0
PAY001787,BKG002925,CUST00271,2024-10-30,00:29:00,1500,270,1770,UPI,Paytm,TXN2126974869FJ,Success,0
PAY001788,BKG006183,CUST01770,2025-05-28,00:12:00,1800,324,2124,Wallet,Instamojo,TXN4879896319Bo,Refunded,2124
PAY001789,BKG000972,CUST00995,2025-04-11,00:07:00,2500,450,2950,Credit Card,Cashfree,TXN0527043692lW,Success,0
PAY001790,BKG007733,CUST01089,2024-01-25,00:03:00,2000,360,2360,Credit Card,Razorpay,TXN5916423012Es,Success,0
PAY001791,BKG000453,CUST01792,2026-02-15,00:20:00,2000,360,2360,Wallet,Cashfree,TXN6901763191KG,Success,0
PAY001792,BKG002714,CUST02166,2025-12-11,00:18:00,2500,450,2950,Net Banking,Cashfree,TXN6370855360AY,Success,0
PAY001793,BKG008136,CUST02486,2025-05-17,00:13:00,800,144,944,Cash,Paytm,TXN2230635673PV,Refunded,944
PAY001794,BKG007361,CUST01062,2025-12-27,00:14:00,2500,450,2950,UPI,Cashfree,TXN5775694298tZ,Success,0
PAY001795,BKG005496,CUST01697,2026-02-07,00:06:00,1500,270,1770,Debit Card,CCAvenue,TXN1040032730nW,Success,0
PAY001796,BKG005446,CUST00805,2025-12-30,00:14:00,2500,450,2950,Net Banking,CCAvenue,TXN2482746352RU,Success,0
PAY001797,BKG006441,CUST00592,2024-04-24,00:11:00,1500,270,1770,Cash,PayU,TXN3561188203Ia,Failed,0
PAY001798,BKG001264,CUST00627,2024-03-24,00:29:00,800,144,944,Wallet,Paytm,TXN6958621853PQ,Success,0
PAY001799,BKG007362,CUST01462,2025-02-16,00:18:00,2000,360,2360,Debit Card,Paytm,TXN1112817790Zn,Success,0
PAY001800,BKG008700,CUST00128,2025-12-02,00:26:00,1000,180,1180,Net Banking,PayU,TXN6666369472Ge,Success,0
PAY001801,BKG004837,CUST00944,2024-07-15,00:26:00,1000,180,1180,Debit Card,Instamojo,TXN3265984503mR,Success,0
PAY001802,BKG005019,CUST02084,2025-12-29,00:29:00,800,144,944,Wallet,Paytm,TXN7902940375nw,Success,0
PAY001803,BKG009138,CUST02147,2024-10-23,00:27:00,2500,450,2950,Debit Card,Razorpay,TXN3132452756Cg,Success,0
PAY001804,BKG002566,CUST00446,2024-06-26,00:19:00,2500,450,2950,Cash,Paytm,TXN9503056878dD,Pending,0
PAY001805,BKG000846,CUST01720,2024-03-26,00:15:00,800,144,944,Wallet,Cashfree,TXN1265249489eG,Success,0
PAY001806,BKG000307,CUST00409,2024-10-26,00:30:00,1200,216,1416,Wallet,Instamojo,TXN5298388201uh,Success,0
PAY001807,BKG000257,CUST02300,2024-03-06,00:14:00,1500,270,1770,Credit Card,Cashfree,TXN4977764913zU,Success,0
PAY001808,BKG003918,CUST00970,2025-04-15,00:21:00,2500,450,2950,Debit Card,Razorpay,TXN1657652822TZ,Success,0
PAY001809,BKG005931,CUST01417,2024-09-02,00:16:00,1800,324,2124,UPI,Paytm,TXN6195490294Jq,Success,0
PAY001810,BKG005883,CUST01308,2024-08-17,00:16:00,2500,450,2950,Wallet,CCAvenue,TXN9434577661Up,Pending,0
PAY001811,BKG006549,CUST00612,2024-10-19,00:02:00,1500,270,1770,Net Banking,Cashfree,TXN8865500915Mw,Success,0
PAY001812,BKG001323,CUST02036,2026-03-16,00:29:00,1200,216,1416,Cash,Instamojo,TXN6783239593yZ,Success,0
PAY001813,BKG008392,CUST02467,2025-08-13,00:14:00,1500,270,1770,Wallet,Paytm,TXN0194127066gJ,Success,0
PAY001814,BKG000527,CUST01281,2024-07-15,00:02:00,1500,270,1770,Cash,CCAvenue,TXN5360878072aQ,Pending,0
PAY001815,BKG001490,CUST02458,2026-02-05,00:19:00,800,144,944,Wallet,Cashfree,TXN2033881120WK,Success,0
PAY001816,BKG002486,CUST02255,2024-02-29,00:02:00,2000,360,2360,UPI,CCAvenue,TXN9667637203PC,Success,0
PAY001817,BKG004191,CUST02081,2026-04-21,00:21:00,1000,180,1180,Cash,CCAvenue,TXN3448365670DO,Success,0
PAY001818,BKG006800,CUST02209,2024-10-22,00:06:00,1500,270,1770,Credit Card,Cashfree,TXN1905657439AF,Success,0
PAY001819,BKG007229,CUST00796,2025-12-28,00:02:00,2500,450,2950,Credit Card,CCAvenue,TXN7054673931zq,Success,0
PAY001820,BKG003702,CUST00012,2024-04-07,00:12:00,2500,450,2950,UPI,Paytm,TXN9095468873TQ,Success,0
PAY001821,BKG005481,CUST00595,2025-06-03,00:24:00,1800,324,2124,Wallet,Cashfree,TXN0588681025ng,Pending,0
PAY001822,BKG009094,CUST00761,2024-01-24,00:17:00,1500,270,1770,Net Banking,CCAvenue,TXN2926625478dR,Success,0
PAY001823,BKG004038,CUST00678,2026-05-14,00:26:00,2000,360,2360,Credit Card,CCAvenue,TXN0958040146hu,Success,0
PAY001824,BKG004697,CUST01853,2025-04-07,00:24:00,1500,270,1770,Wallet,Paytm,TXN9700019007nH,Success,0
PAY001825,BKG001688,CUST01877,2024-07-14,00:22:00,1000,180,1180,Credit Card,Paytm,TXN8546734743zW,Success,0
PAY001826,BKG006806,CUST01509,2024-02-15,00:20:00,1200,216,1416,Cash,Cashfree,TXN9390894131KH,Success,0
PAY001827,BKG003048,CUST02116,2025-11-16,00:29:00,1000,180,1180,Wallet,CCAvenue,TXN5967183213aw,Success,0
PAY001828,BKG007798,CUST01779,2025-09-22,00:16:00,1500,270,1770,Wallet,Paytm,TXN4284251119Pc,Success,0
PAY001829,BKG000794,CUST01310,2025-03-05,00:10:00,800,144,944,Credit Card,Paytm,TXN3594094294el,Success,0
PAY001830,BKG007069,CUST02079,2025-05-18,00:22:00,2500,450,2950,UPI,CCAvenue,TXN5979990323JI,Success,0
PAY001831,BKG003964,CUST02443,2024-10-01,00:16:00,1000,180,1180,UPI,CCAvenue,TXN7676606289ue,Success,0
PAY001832,BKG009999,CUST01537,2024-01-25,00:30:00,800,144,944,Wallet,PayU,TXN3403997838Ds,Success,0
PAY001833,BKG006155,CUST02349,2024-11-06,00:20:00,1500,270,1770,Debit Card,Paytm,TXN4308183632SW,Refunded,1770
PAY001834,BKG000862,CUST00042,2024-08-17,00:04:00,2500,450,2950,Debit Card,Instamojo,TXN9397026638ka,Success,0
PAY001835,BKG007377,CUST01232,2024-07-24,00:07:00,1500,270,1770,UPI,Instamojo,TXN7154818513og,Success,0
PAY001836,BKG006088,CUST01943,2025-06-14,00:03:00,2500,450,2950,Net Banking,Paytm,TXN1786057767Fe,Success,0
PAY001837,BKG001424,CUST01960,2024-08-23,00:07:00,1200,216,1416,Wallet,Paytm,TXN9288920302HC,Success,0
PAY001838,BKG001684,CUST01988,2026-01-30,00:13:00,2500,450,2950,Credit Card,Instamojo,TXN5740589230nA,Success,0
PAY001839,BKG006493,CUST00144,2025-01-04,00:05:00,2500,450,2950,Credit Card,CCAvenue,TXN0677871924WM,Success,0
PAY001840,BKG008213,CUST01388,2025-11-16,00:06:00,1500,270,1770,Credit Card,PayU,TXN7265571364KA,Success,0
PAY001841,BKG006067,CUST02239,2024-02-27,00:07:00,800,144,944,Net Banking,Cashfree,TXN7451453752wC,Refunded,944
PAY001842,BKG008126,CUST01060,2024-11-19,00:19:00,2500,450,2950,Net Banking,PayU,TXN4488252699dT,Success,0
PAY001843,BKG009057,CUST00587,2025-04-08,00:27:00,800,144,944,UPI,CCAvenue,TXN1851115673Yo,Success,0
PAY001844,BKG000185,CUST01022,2024-02-22,00:07:00,2000,360,2360,Net Banking,Instamojo,TXN8515764670Px,Success,0
PAY001845,BKG009202,CUST01206,2024-08-26,00:17:00,1000,180,1180,Credit Card,Cashfree,TXN0680983831Lo,Success,0
PAY001846,BKG001485,CUST00123,2025-08-09,00:30:00,800,144,944,UPI,Cashfree,TXN4650275860pO,Failed,0
PAY001847,BKG002504,CUST01746,2024-07-05,00:08:00,2500,450,2950,Wallet,Instamojo,TXN4563338923tN,Success,0
PAY001848,BKG003178,CUST00608,2024-04-23,00:09:00,1000,180,1180,UPI,Cashfree,TXN5245705155UE,Success,0
PAY001849,BKG001798,CUST02470,2026-01-03,00:18:00,800,144,944,Wallet,Razorpay,TXN8263880324RV,Success,0
PAY001850,BKG006723,CUST00217,2025-01-18,00:30:00,800,144,944,Credit Card,Instamojo,TXN2716186286LD,Success,0
PAY001851,BKG009946,CUST02180,2024-05-08,00:10:00,1200,216,1416,Wallet,Cashfree,TXN4762370385Pr,Failed,0
PAY001852,BKG008562,CUST00866,2025-04-01,00:16:00,2500,450,2950,Debit Card,PayU,TXN7872681931YN,Success,0
PAY001853,BKG000896,CUST00655,2024-12-03,00:30:00,1800,324,2124,Debit Card,CCAvenue,TXN2294123280Wz,Success,0
PAY001854,BKG009854,CUST01885,2025-12-26,00:25:00,2500,450,2950,Credit Card,CCAvenue,TXN2539418545xr,Success,0
PAY001855,BKG008707,CUST00977,2025-09-25,00:21:00,2500,450,2950,Credit Card,Cashfree,TXN1892588314Xa,Success,0
PAY001856,BKG008816,CUST02425,2024-02-14,00:29:00,1200,216,1416,Debit Card,Instamojo,TXN0356303282BE,Success,0
PAY001857,BKG005910,CUST00497,2024-01-16,00:07:00,1800,324,2124,Net Banking,Razorpay,TXN3549047986xC,Success,0
PAY001858,BKG006393,CUST02094,2024-02-08,00:09:00,800,144,944,Wallet,Instamojo,TXN1689621325dH,Pending,0
PAY001859,BKG004260,CUST00780,2025-01-25,00:13:00,1000,180,1180,Wallet,CCAvenue,TXN6286856434Cy,Success,0
PAY001860,BKG004968,CUST01191,2026-02-05,00:22:00,1200,216,1416,Debit Card,CCAvenue,TXN0882309258Cl,Success,0
PAY001861,BKG002146,CUST02006,2025-12-17,00:22:00,800,144,944,Cash,PayU,TXN8946736316mp,Success,0
PAY001862,BKG007916,CUST00288,2026-02-16,00:20:00,1000,180,1180,Debit Card,PayU,TXN0846017262GX,Success,0
PAY001863,BKG005695,CUST01873,2025-07-30,00:23:00,2500,450,2950,UPI,Paytm,TXN0336490847sK,Success,0
PAY001864,BKG005594,CUST00453,2025-04-09,00:03:00,1800,324,2124,UPI,PayU,TXN1163430310TS,Success,0
PAY001865,BKG000665,CUST01681,2025-09-30,00:29:00,1500,270,1770,UPI,CCAvenue,TXN1663662284xu,Success,0
PAY001866,BKG001893,CUST00881,2025-01-05,00:18:00,1000,180,1180,UPI,CCAvenue,TXN4140857962kK,Success,0
PAY001867,BKG000090,CUST01739,2025-07-13,00:17:00,1800,324,2124,UPI,CCAvenue,TXN5110848610yU,Success,0
PAY001868,BKG008271,CUST00420,2026-02-20,00:23:00,1500,270,1770,UPI,PayU,TXN6002604690Og,Refunded,1770
PAY001869,BKG009683,CUST02431,2024-09-06,00:08:00,2000,360,2360,Net Banking,Paytm,TXN7495389162tr,Success,0
PAY001870,BKG008114,CUST02426,2024-12-29,00:06:00,800,144,944,Wallet,Paytm,TXN1066788457oj,Success,0
PAY001871,BKG009692,CUST01756,2024-09-06,00:03:00,2500,450,2950,Cash,Instamojo,TXN1650242389mw,Failed,0
PAY001872,BKG009315,CUST01935,2026-04-29,00:15:00,800,144,944,Wallet,Instamojo,TXN4407110729Hx,Success,0
PAY001873,BKG005881,CUST02373,2025-11-01,00:04:00,1500,270,1770,UPI,Paytm,TXN0230506671qI,Success,0
PAY001874,BKG003564,CUST02344,2024-05-01,00:10:00,2000,360,2360,Cash,Instamojo,TXN5333171479Wu,Success,0
PAY001875,BKG004002,CUST00758,2025-12-10,00:10:00,2000,360,2360,Wallet,CCAvenue,TXN5412982492ka,Success,0
PAY001876,BKG009921,CUST02033,2025-07-31,00:21:00,1500,270,1770,Net Banking,Instamojo,TXN2881520895ih,Success,0
PAY001877,BKG002949,CUST01927,2025-02-14,00:17:00,2500,450,2950,Debit Card,Razorpay,TXN7680126962vc,Success,0
PAY001878,BKG002365,CUST00165,2024-12-29,00:09:00,2000,360,2360,Wallet,CCAvenue,TXN5073249139sp,Success,0
PAY001879,BKG006382,CUST00059,2024-06-18,00:07:00,2500,450,2950,Net Banking,Paytm,TXN0325027496jY,Success,0
PAY001880,BKG006993,CUST00998,2025-05-10,00:27:00,800,144,944,Wallet,PayU,TXN3838440376wq,Success,0
PAY001881,BKG005912,CUST01127,2024-07-17,00:10:00,1200,216,1416,Debit Card,CCAvenue,TXN3999428580mo,Success,0
PAY001882,BKG004317,CUST02238,2025-07-09,00:09:00,800,144,944,UPI,CCAvenue,TXN0864148632LP,Success,0
PAY001883,BKG007127,CUST01467,2026-04-12,00:12:00,800,144,944,UPI,PayU,TXN0850504871vL,Failed,0
PAY001884,BKG006399,CUST00816,2026-05-21,00:18:00,2000,360,2360,Debit Card,CCAvenue,TXN0518237721dN,Success,0
PAY001885,BKG005376,CUST02489,2026-03-23,00:08:00,2000,360,2360,UPI,Paytm,TXN0744479391Se,Success,0
PAY001886,BKG008348,CUST00451,2025-05-23,00:24:00,2500,450,2950,Debit Card,CCAvenue,TXN7174003456HR,Success,0
PAY001887,BKG002187,CUST01228,2024-06-03,00:01:00,1000,180,1180,Net Banking,Instamojo,TXN8486573744My,Success,0
PAY001888,BKG004041,CUST00653,2026-03-14,00:16:00,1800,324,2124,UPI,Paytm,TXN6607236604YE,Success,0
PAY001889,BKG007720,CUST00952,2025-11-10,00:05:00,2500,450,2950,Cash,PayU,TXN4120818036HM,Success,0
PAY001890,BKG006435,CUST02148,2025-05-03,00:13:00,1500,270,1770,Wallet,CCAvenue,TXN3825289404nL,Success,0
PAY001891,BKG004893,CUST01663,2024-08-07,00:07:00,1500,270,1770,Wallet,Instamojo,TXN3516026957Cx,Success,0
PAY001892,BKG000149,CUST00976,2026-01-10,00:19:00,1500,270,1770,Net Banking,Instamojo,TXN2668480316mz,Success,0
PAY001893,BKG007409,CUST00588,2024-12-17,00:17:00,1800,324,2124,Net Banking,Cashfree,TXN7817524813vp,Success,0
PAY001894,BKG006771,CUST00587,2025-09-24,00:21:00,1500,270,1770,Cash,Cashfree,TXN7642983930nN,Success,0
PAY001895,BKG005503,CUST01605,2025-08-16,00:16:00,800,144,944,UPI,CCAvenue,TXN5395260885ml,Success,0
PAY001896,BKG003561,CUST01879,2026-06-15,00:18:00,1000,180,1180,Credit Card,Cashfree,TXN9873401149ZM,Success,0
PAY001897,BKG008425,CUST01441,2026-06-17,00:20:00,800,144,944,Debit Card,Instamojo,TXN7475473770rW,Success,0
PAY001898,BKG008596,CUST01469,2024-08-21,00:11:00,1500,270,1770,Cash,Instamojo,TXN9909678194xY,Success,0
PAY001899,BKG008003,CUST01773,2024-07-08,00:05:00,2000,360,2360,Net Banking,Razorpay,TXN6597739610Qm,Success,0
PAY001900,BKG009404,CUST01683,2024-04-16,00:09:00,800,144,944,Wallet,Cashfree,TXN4057368910HV,Refunded,944
PAY001901,BKG009558,CUST00578,2025-10-13,00:01:00,2000,360,2360,Credit Card,Razorpay,TXN0417569430ET,Success,0
PAY001902,BKG003611,CUST00363,2026-02-12,00:25:00,1500,270,1770,Credit Card,Razorpay,TXN2188771699gy,Failed,0
PAY001903,BKG003601,CUST01614,2024-01-18,00:13:00,1800,324,2124,Net Banking,Paytm,TXN5872363411cq,Success,0
PAY001904,BKG004816,CUST01871,2026-05-31,00:10:00,2000,360,2360,Net Banking,Razorpay,TXN8578671265ZE,Refunded,2360
PAY001905,BKG005759,CUST00618,2024-04-03,00:26:00,2500,450,2950,Net Banking,PayU,TXN2818291278NP,Success,0
PAY001906,BKG007147,CUST01898,2024-06-06,00:08:00,1500,270,1770,Net Banking,Instamojo,TXN8852499196bO,Success,0
PAY001907,BKG004948,CUST00961,2025-01-16,00:25:00,1200,216,1416,Wallet,Razorpay,TXN8415855373dT,Success,0
PAY001908,BKG007470,CUST00507,2025-03-03,00:08:00,1000,180,1180,Debit Card,CCAvenue,TXN4376318559zF,Refunded,1180
PAY001909,BKG001079,CUST00390,2024-06-21,00:10:00,1000,180,1180,Cash,PayU,TXN0716944814Vt,Success,0
PAY001910,BKG009034,CUST02179,2025-01-12,00:10:00,1500,270,1770,Cash,Razorpay,TXN0004075602pX,Refunded,1770
PAY001911,BKG009737,CUST02003,2024-04-08,00:22:00,800,144,944,Net Banking,Instamojo,TXN1064079729AH,Success,0
PAY001912,BKG001407,CUST01035,2025-10-17,00:27:00,2500,450,2950,Debit Card,Cashfree,TXN2288542734qL,Pending,0
PAY001913,BKG009474,CUST01664,2026-02-12,00:18:00,1800,324,2124,Cash,Paytm,TXN7992519736AO,Pending,0
PAY001914,BKG001286,CUST01989,2024-06-20,00:29:00,1000,180,1180,Debit Card,Paytm,TXN5475878371dS,Success,0
PAY001915,BKG007257,CUST01024,2024-05-12,00:11:00,1500,270,1770,Credit Card,Cashfree,TXN5392590677hJ,Success,0
PAY001916,BKG006284,CUST00688,2025-02-04,00:23:00,1000,180,1180,Wallet,PayU,TXN5360174304dk,Success,0
PAY001917,BKG008302,CUST01487,2026-03-28,00:10:00,1000,180,1180,Cash,Razorpay,TXN5600413166FD,Success,0
PAY001918,BKG001305,CUST01112,2025-07-07,00:03:00,1000,180,1180,Cash,CCAvenue,TXN5270712797gC,Failed,0
PAY001919,BKG004551,CUST02058,2025-07-13,00:06:00,1500,270,1770,Net Banking,Cashfree,TXN6350642729UM,Success,0
PAY001920,BKG003504,CUST01568,2025-12-15,00:12:00,2500,450,2950,Debit Card,Cashfree,TXN0438817676ik,Success,0
PAY001921,BKG005444,CUST01288,2026-02-18,00:14:00,2500,450,2950,Net Banking,CCAvenue,TXN7025431639eu,Success,0
PAY001922,BKG009045,CUST01773,2024-02-04,00:19:00,1500,270,1770,Net Banking,PayU,TXN8464725604yZ,Success,0
PAY001923,BKG008658,CUST01616,2024-06-14,00:05:00,1000,180,1180,Net Banking,CCAvenue,TXN7820369061uT,Success,0
PAY001924,BKG001609,CUST01737,2024-06-25,00:08:00,2500,450,2950,Net Banking,PayU,TXN5026134097of,Pending,0
PAY001925,BKG006840,CUST01154,2024-09-29,00:21:00,1000,180,1180,Debit Card,Razorpay,TXN2206676654Pa,Success,0
PAY001926,BKG008933,CUST01716,2026-03-16,00:05:00,1500,270,1770,Net Banking,Razorpay,TXN5324216943vo,Success,0
PAY001927,BKG009149,CUST00471,2025-07-23,00:08:00,1500,270,1770,Credit Card,Razorpay,TXN2861780581pH,Success,0
PAY001928,BKG000874,CUST02457,2024-04-02,00:03:00,800,144,944,Credit Card,Razorpay,TXN0573213678WP,Success,0
PAY001929,BKG009030,CUST02244,2025-10-08,00:14:00,1000,180,1180,Net Banking,Instamojo,TXN8645552615hb,Failed,0
PAY001930,BKG001355,CUST02103,2025-06-23,00:26:00,1500,270,1770,Wallet,Paytm,TXN7055705295cJ,Success,0
PAY001931,BKG009709,CUST00565,2025-10-22,00:25:00,800,144,944,Debit Card,CCAvenue,TXN6874412359LS,Success,0
PAY001932,BKG003944,CUST01908,2025-11-29,00:10:00,1800,324,2124,UPI,Paytm,TXN8962586926pu,Success,0
PAY001933,BKG000763,CUST02264,2026-03-17,00:19:00,1200,216,1416,Net Banking,Cashfree,TXN6006255151EZ,Refunded,1416
PAY001934,BKG000805,CUST00826,2024-12-29,00:27:00,2500,450,2950,Cash,Cashfree,TXN9751937849vn,Success,0
PAY001935,BKG004163,CUST01048,2024-10-29,00:21:00,2500,450,2950,Cash,Cashfree,TXN1273445801NF,Pending,0
PAY001936,BKG006704,CUST01334,2025-10-24,00:19:00,1500,270,1770,Wallet,PayU,TXN6213461646eu,Success,0
PAY001937,BKG009130,CUST00371,2025-03-10,00:30:00,1800,324,2124,UPI,CCAvenue,TXN2653222470VR,Success,0
PAY001938,BKG006572,CUST00799,2024-08-27,00:07:00,1500,270,1770,Cash,PayU,TXN8101481297eN,Success,0
PAY001939,BKG002793,CUST02310,2025-04-28,00:18:00,2500,450,2950,Debit Card,Paytm,TXN8840894374JQ,Success,0
PAY001940,BKG006769,CUST02037,2025-01-07,00:04:00,1500,270,1770,Wallet,CCAvenue,TXN1268179300Hb,Pending,0
PAY001941,BKG002490,CUST00029,2024-07-29,00:15:00,2500,450,2950,Wallet,Cashfree,TXN5889905808hr,Success,0
PAY001942,BKG008484,CUST00325,2025-03-14,00:29:00,2500,450,2950,Net Banking,PayU,TXN0334050810vy,Success,0
PAY001943,BKG008990,CUST00400,2025-11-14,00:22:00,1000,180,1180,Debit Card,Instamojo,TXN3586990213eg,Success,0
PAY001944,BKG007465,CUST00526,2024-11-15,00:10:00,2500,450,2950,Net Banking,Paytm,TXN6694602124BC,Refunded,2950
PAY001945,BKG008539,CUST00936,2026-01-25,00:22:00,2000,360,2360,Debit Card,Paytm,TXN6428125983zX,Refunded,2360
PAY001946,BKG004806,CUST01919,2024-12-04,00:23:00,1500,270,1770,Wallet,Razorpay,TXN2074988495Me,Success,0
PAY001947,BKG006520,CUST00815,2024-06-15,00:29:00,1500,270,1770,Net Banking,Instamojo,TXN2609203314VB,Success,0
PAY001948,BKG009036,CUST00485,2025-01-27,00:20:00,1500,270,1770,Wallet,Paytm,TXN5657166578Og,Success,0
PAY001949,BKG005596,CUST01890,2026-02-19,00:12:00,1500,270,1770,Credit Card,Cashfree,TXN3049950438KR,Success,0
PAY001950,BKG008112,CUST00995,2025-05-16,00:03:00,1500,270,1770,Debit Card,CCAvenue,TXN6416450862UT,Success,0
PAY001951,BKG005640,CUST01940,2024-01-06,00:28:00,1000,180,1180,Net Banking,PayU,TXN9532230724UJ,Success,0
PAY001952,BKG003909,CUST02112,2024-03-22,00:04:00,2000,360,2360,UPI,CCAvenue,TXN7641261395Xx,Success,0
PAY001953,BKG001492,CUST01774,2024-11-05,00:24:00,800,144,944,Cash,Instamojo,TXN7458618058mK,Pending,0
PAY001954,BKG000722,CUST01120,2026-05-28,00:18:00,1800,324,2124,Debit Card,PayU,TXN3408354427GH,Success,0
PAY001955,BKG009059,CUST00537,2024-06-20,00:03:00,800,144,944,Credit Card,CCAvenue,TXN5988192069yx,Success,0
PAY001956,BKG003891,CUST01585,2025-09-14,00:29:00,1000,180,1180,Net Banking,Razorpay,TXN6932596276Sk,Success,0
PAY001957,BKG004313,CUST02263,2024-04-04,00:24:00,800,144,944,Credit Card,Paytm,TXN2368312753qh,Success,0
PAY001958,BKG008458,CUST02191,2026-06-09,00:29:00,1500,270,1770,Cash,PayU,TXN8399557802Yi,Success,0
PAY001959,BKG009286,CUST01979,2026-05-30,00:25:00,1200,216,1416,Debit Card,CCAvenue,TXN8017710629sx,Success,0
PAY001960,BKG005076,CUST00097,2025-11-08,00:04:00,1500,270,1770,Wallet,Paytm,TXN0269447353rg,Pending,0
PAY001961,BKG001337,CUST01520,2025-10-09,00:13:00,1500,270,1770,UPI,Paytm,TXN4391032318BQ,Success,0
PAY001962,BKG008854,CUST00562,2025-01-29,00:15:00,1500,270,1770,Credit Card,CCAvenue,TXN6790667477PO,Success,0
PAY001963,BKG002596,CUST00910,2024-11-11,00:06:00,1000,180,1180,Cash,CCAvenue,TXN2011040838qp,Success,0
PAY001964,BKG005811,CUST00391,2024-01-05,00:21:00,1500,270,1770,Cash,Cashfree,TXN7826018777YN,Success,0
PAY001965,BKG009290,CUST00017,2026-04-24,00:19:00,2000,360,2360,Wallet,Instamojo,TXN5334225393Ni,Success,0
PAY001966,BKG004910,CUST00348,2024-03-09,00:17:00,1200,216,1416,Credit Card,Cashfree,TXN2425777277qx,Success,0
PAY001967,BKG000695,CUST00640,2024-05-27,00:20:00,1500,270,1770,Wallet,PayU,TXN7502188521gs,Success,0
PAY001968,BKG007696,CUST01171,2025-09-24,00:30:00,800,144,944,Debit Card,Cashfree,TXN8460363839zT,Refunded,944
PAY001969,BKG006092,CUST00904,2026-05-30,00:24:00,1000,180,1180,Credit Card,Paytm,TXN8788420475SO,Success,0
PAY001970,BKG002330,CUST00796,2026-06-03,00:01:00,800,144,944,Wallet,Razorpay,TXN9835894770yK,Success,0
PAY001971,BKG006355,CUST00421,2025-05-08,00:21:00,1000,180,1180,UPI,PayU,TXN3928532025tA,Success,0
PAY001972,BKG004184,CUST01222,2024-12-14,00:08:00,800,144,944,UPI,Paytm,TXN1679467781HW,Success,0
PAY001973,BKG001454,CUST01241,2024-04-05,00:23:00,1200,216,1416,Net Banking,Razorpay,TXN9863613959Ts,Success,0
PAY001974,BKG002084,CUST01458,2025-02-23,00:08:00,1500,270,1770,Wallet,Paytm,TXN5921185723Ov,Success,0
PAY001975,BKG009710,CUST02227,2024-01-28,00:04:00,2000,360,2360,UPI,Paytm,TXN0194737796iz,Pending,0
PAY001976,BKG004171,CUST02025,2025-05-01,00:01:00,1500,270,1770,Debit Card,Cashfree,TXN3896549977Kf,Success,0
PAY001977,BKG006867,CUST01643,2025-08-08,00:13:00,2500,450,2950,Wallet,Paytm,TXN7822008100gV,Success,0
PAY001978,BKG002884,CUST01501,2026-02-14,00:12:00,1500,270,1770,Debit Card,Cashfree,TXN4286690625fu,Success,0
PAY001979,BKG001291,CUST01689,2024-03-20,00:07:00,2500,450,2950,Net Banking,Instamojo,TXN7595149096Cg,Pending,0
PAY001980,BKG009650,CUST01427,2024-09-22,00:12:00,800,144,944,Wallet,CCAvenue,TXN0800458724kQ,Success,0
PAY001981,BKG006358,CUST01047,2026-03-14,00:06:00,800,144,944,Cash,Cashfree,TXN2749665294Hm,Success,0
PAY001982,BKG000121,CUST01117,2025-06-01,00:01:00,1000,180,1180,Wallet,PayU,TXN0517197251lP,Failed,0
PAY001983,BKG000649,CUST00129,2025-10-08,00:19:00,800,144,944,Wallet,Razorpay,TXN3433536757RE,Success,0
PAY001984,BKG009749,CUST02217,2025-07-03,00:03:00,1000,180,1180,Debit Card,PayU,TXN7734265875dn,Success,0
PAY001985,BKG008806,CUST01782,2025-07-16,00:02:00,1000,180,1180,Wallet,PayU,TXN1049791407Ee,Pending,0
PAY001986,BKG009568,CUST02228,2025-06-11,00:03:00,1500,270,1770,UPI,Instamojo,TXN2806199074zz,Success,0
PAY001987,BKG009135,CUST01540,2024-10-10,00:16:00,1500,270,1770,Debit Card,Instamojo,TXN6974721712sX,Success,0
PAY001988,BKG007486,CUST01832,2025-02-21,00:21:00,800,144,944,Wallet,CCAvenue,TXN3566830325Wm,Success,0
PAY001989,BKG007670,CUST00528,2025-01-15,00:30:00,2500,450,2950,UPI,Instamojo,TXN6952558767nu,Success,0
